Strain,WP_004420971.1,WP_004421009.1,WP_004421032.1,WP_004421044.1,WP_004421149.1,WP_004421318.1,WP_004421329.1,WP_004421346.1,WP_004421360.1,WP_004421390.1,WP_004421440.1,WP_004421446.1,WP_004421471.1,WP_004434437.1,WP_004434460.1,WP_004434462.1,WP_004434466.1,WP_004434477.1,WP_004434481.1,WP_004434561.1,WP_004434567.1,WP_004434629.1,WP_004434663.1,WP_004434686.1,WP_004434732.1,WP_004434738.1,WP_004434740.1,WP_004434756.1,WP_004434771.1,WP_004434773.1,WP_004434810.1,WP_004434874.1,WP_004434935.1,WP_004434939.1,WP_004434977.1,WP_004434989.1,WP_004450657.1,WP_004456870.1,WP_036032236.1,WP_036032239.1,WP_036032297.1,WP_051060727.1,WP_053522407.1,WP_157434982.1,WP_198289705.1,WP_198289710.1,WP_232417455.1,WP_232436020.1,WP_243815746.1,WP_243829358.1,WP_243829359.1,target
201801165,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,25.80649769585253,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801167,56.56841764705882,61.43395736434108,0.0,64.58381439393939,33.152130434782606,91.401,96.935,40.64645238095238,54.675942446043166,52.92200974025974,29.850850746268655,90.722,91.195,22.6562109375,0.0,72.53242060085836,52.1795576923077,17.686770408163266,79.03226958525345,0.0,25.786481132075473,35.488511494252876,28.813414043583535,46.02026989619377,0.0,37.49960576923077,14.163848122866892,68.047,28.828714714714714,32.75849712643678,16.528772727272727,37.161894425675676,50.450315315315315,12.376202970297028,66.09597945205479,0.0,63.562882591093114,82.9546619318182,61.231144615384615,0.0,71.46877966101695,31.707634146341462,59.340210361067506,0.0,45.73356484641638,42.45787709497207,0.0,22.155443113772456,9.090909090909092,35.892264875239924,27.118677966101696,0
201801172bis,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,0.0,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801176ter,95.882,92.24805813953488,0.0,95.455,55.43478260869565,91.083,96.935,40.64645238095238,92.086,89.935,29.850850746268655,90.722,91.195,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.2183908045977,28.813414043583535,46.02026989619377,0.0,37.49960576923077,15.016894197952217,68.047,30.030285285285288,44.827632183908044,16.528772727272727,58.276606418918924,50.450315315315315,12.376202970297028,96.918,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.46877966101695,31.707634146341462,59.340210361067506,0.0,64.84592491467576,42.45787709497207,0.0,22.155443113772456,9.090909090909092,35.892264875239924,27.118677966101696,0
201801189,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,26.036843317972348,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801190,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,26.036843317972348,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801191,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,26.036843317972348,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801219,95.882,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.987,29.850850746268655,0.0,91.509,23.04703125,65.04047154471544,72.53242060085836,66.923,76.87105102040816,79.03226958525345,0.0,94.025,38.50603448275862,62.46951089588377,44.636920415224914,87.63474193548387,78.60550240384616,15.016894197952217,82.69262130177515,95.495,80.45943103448275,91.736,71.11491554054054,51.05135135135135,80.44577227722773,97.26,80.93481654676259,93.927,82.6704715909091,0.0,0.0,0.0,31.707634146341462,59.654722135007844,0.0,61.43338566552901,69.83204469273743,0.0,76.6462754491018,10.774410774410775,14.779009596928981,0.0,1
201801752,95.686,30.232364341085272,0.0,95.455,10.869478260869567,0.0,96.935,0.0,92.086,15.909019480519481,29.104,0.0,0.0,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,0.0,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.528772727272727,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,32.793765182186235,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801753,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,26.036843317972348,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801755,95.882,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,69.27414525139665,0.0,22.155443113772456,27.945999999999998,35.70040307101728,27.118677966101696,0
201801758,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.104,0.0,90.881,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,26.036843317972348,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.84592491467576,41.899273743016764,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
201801761,95.49,91.86056589147287,0.0,95.455,54.89152173913043,91.72,96.935,40.64645238095238,92.086,89.935,29.850850746268655,90.722,91.195,23.04703125,0.0,63.09012875536481,68.718,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.50603448275862,29.05530266343826,45.674892733564015,0.0,37.74069711538462,15.016894197952217,67.30724852071005,30.030285285285288,44.827632183908044,16.528772727272727,58.78329054054054,50.450315315315315,13.118752475247522,97.26,0.0,93.927,83.23885227272727,0.0,0.0,0.0,31.707634146341462,59.81197802197802,0.0,64.84592491467576,49.16207262569832,0.0,22.15559281437126,10.437656565656566,0.0,0.0,0
201902969,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
202000070,95.098,92.24805813953488,0.0,95.076,54.89152173913043,91.72,96.935,40.81604421768707,92.086,87.987,31.34310447761194,0.0,91.195,23.04703125,0.0,73.39083261802575,68.462,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.740853365384616,15.016894197952217,67.751,30.030285285285288,44.827632183908044,16.528772727272727,58.276606418918924,50.15,13.118752475247522,97.26,0.0,93.927,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,50.8381843575419,0.0,22.15559281437126,94.276,35.892264875239924,0.0,0
202001526,95.882,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.987,29.850850746268655,0.0,91.509,23.04703125,93.984,72.53242060085836,66.667,76.87105102040816,79.03226958525345,0.0,94.025,38.50603448275862,62.22719612590798,44.636920415224914,87.63474193548387,78.60550240384616,15.016894197952217,82.69262130177515,95.495,80.45943103448275,91.322,71.11491554054054,51.05135135135135,80.44577227722773,97.26,81.1151654676259,93.927,82.6704715909091,0.0,0.0,0.0,31.707634146341462,38.93247723704866,0.0,61.43338566552901,69.83204469273743,0.0,22.155443113772456,10.774410774410775,14.779009596928981,0.0,1
202100004,79.11732156862745,91.86056589147287,0.0,95.455,54.89152173913043,92.038,90.80474137931034,40.64645238095238,92.086,74.18842207792207,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,72.58529119318183,45.692461538461544,0.0,71.18664406779662,31.707634146341462,59.576094191522756,0.0,64.84592491467576,55.86617318435755,0.0,22.155443113772456,87.54223569023569,30.422174664107487,27.118677966101696,0
202102989,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,71.42861290322581,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202102991,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,89.385,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202102992,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,58.98602764976958,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,89.385,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202102993,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,52.99547926267281,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202102994,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,64.15117924528302,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202102998,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,89.385,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202103007,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,89.385,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202103008,95.882,91.47307364341084,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,71.67400858369099,69.231,20.407809523809526,43.08740092165898,0.0,24.843,37.930689655172415,28.57179661016949,46.36663667820069,0.0,36.538048076923076,15.358361774744026,69.231,30.33007507507508,40.80491379310345,20.247954545454547,58.277304054054056,51.95182582582582,16.336804455445545,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,38.93249293563579,0.0,63.48136518771331,89.385,0.0,21.556922155688625,28.61969696969697,0.0,0.0,0
202103009,95.882,91.08558139534884,0.0,94.697,9.239157608695653,93.949,95.785,35.0339455782313,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,29.356558869701725,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
202201149,95.686,91.47307364341084,0.0,94.697,55.97804347826087,93.631,95.019,16.666619047619047,93.525,86.688,11.940276119402984,85.56726804123713,93.711,25.0001484375,0.0,71.24431759656652,69.487,20.747999999999998,76.49761751152074,0.0,25.15720754716981,37.930689655172415,30.02440677966102,45.674892733564015,0.0,36.53859375,15.358361774744026,28.402100591715975,30.33007507507508,41.9536551724138,14.049739669421488,58.10803716216217,51.95182582582582,16.088950495049502,97.945,0.0,95.142,99.432,0.0,0.0,0.0,32.92662195121951,72.99817896389325,0.0,63.48136518771331,99.441,0.0,21.556922155688625,37.03690235690236,0.0,27.118474576271186,0
202201150,95.686,91.47307364341084,0.0,94.697,55.97804347826087,93.631,95.019,39.62587074829931,93.525,86.688,11.940276119402984,85.56726804123713,93.711,25.0001484375,0.0,71.24431759656652,69.487,20.747999999999998,74.8845,0.0,25.15720754716981,37.930689655172415,30.02440677966102,45.674892733564015,0.0,36.53859375,15.358361774744026,28.402100591715975,30.33007507507508,41.9536551724138,14.049739669421488,58.10803716216217,51.95182582582582,25.0002301980198,97.945,0.0,95.142,99.432,0.0,0.0,0.0,32.92662195121951,72.99817896389325,0.0,63.48136518771331,99.441,0.0,21.556922155688625,37.03690235690236,0.0,27.118474576271186,0
208140,95.49,92.24805813953488,0.0,95.455,54.89152173913043,91.72,96.935,40.47591836734694,92.086,89.935,29.850850746268655,90.722,91.195,23.04703125,0.0,72.1027296137339,68.718,20.407809523809526,79.03226958525345,0.0,25.786481132075473,38.50603448275862,29.539975786924938,45.674892733564015,0.0,37.26,15.016894197952217,68.195,30.030285285285288,44.827632183908044,16.528772727272727,58.61472635135135,49.84968468468469,12.376202970297028,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.497466248037675,0.0,64.50509215017064,67.598,0.0,22.155443113772456,10.437656565656566,35.892264875239924,27.118677966101696,0
213K,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.850850746268655,0.0,90.566,23.04703125,0.0,72.53242060085836,68.718,20.747999999999998,16.589861751152075,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,70.9494748603352,0.0,22.155443113772456,12.794680134680135,35.892264875239924,28.813728813559322,0
257K,95.686,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.662,29.850850746268655,0.0,90.566,23.04703125,0.0,72.53242060085836,68.718,20.40792176870748,16.589861751152075,0.0,25.786481132075473,38.2183908045977,28.813414043583535,45.674892733564015,0.0,37.74,15.016894197952217,68.047,30.33007507507508,44.827632183908044,16.94206611570248,58.445878378378374,49.84968468468469,13.366457920792078,97.26,0.0,94.332,82.9546619318182,61.231144615384615,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,70.9494748603352,0.0,22.155443113772456,12.794680134680135,35.892264875239924,0.0,0
2ACAP,94.902,93.79802713178294,0.0,97.348,56.52130434782609,93.949,96.169,41.496700680272106,100.0,93.182,11.940287313432837,0.0,95.2834213836478,25.000359375000002,0.0,12.017296137339056,68.718,19.72833333333333,77.1890322580645,0.0,25.786440251572326,38.792672413793106,29.78189830508474,45.32852595155709,0.0,36.297649038461536,14.334692832764507,17.89944970414201,30.030528528528528,47.70153448275862,14.87593388429752,59.290304054054054,51.0506966966967,0.0,98.973,0.0,97.571,14.772659090909091,0.0,0.0,0.0,31.097859756097563,21.036135007849296,0.0,64.16425938566553,0.0,0.0,10.778407185628742,16.4983164983165,0.0,0.0,0
325_IZSLER,95.882,92.24805813953488,0.0,95.455,54.89152173913043,91.401,96.935,40.47591836734694,92.086,87.987,29.850850746268655,0.0,91.509,23.04703125,53.1709837398374,72.53242060085836,66.923,76.87105102040816,78.80214746543778,0.0,94.025,38.50603448275862,62.46951089588377,44.636920415224914,87.63474193548387,78.60550240384616,15.016894197952217,82.69262130177515,95.495,80.45943103448275,64.87611570247934,71.11491554054054,51.05135135135135,80.44577227722773,97.26,80.75546402877698,93.927,82.6704715909091,0.0,0.0,0.0,31.707634146341462,29.82721507064364,0.0,61.43338566552901,69.83204469273743,0.0,76.6462754491018,10.774410774410775,14.779009596928981,0.0,1
3522_CT,95.882,91.08558139534884,0.0,95.076,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,62.37136082474227,93.082,23.8277109375,0.0,71.67400858369099,69.231,20.06786394557823,25.115311059907835,0.0,24.843,37.930689655172415,30.02440677966102,46.36663667820069,0.0,36.53859375,15.358361774744026,28.402100591715975,30.33007507507508,41.9536551724138,20.247954545454547,58.44558108108108,51.95182582582582,25.742586633663368,98.288,0.0,95.142,83.2385965909091,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.48136518771331,89.385,0.0,21.556610778443115,94.949,0.0,0.0,0
423_IZSLER,95.882,91.08558139534884,0.0,94.697,55.97804347826087,93.949,95.785,39.45563095238095,93.525,87.987,29.10428358208955,90.722,93.396,23.8277109375,0.0,72.1027296137339,69.231,20.06786394557823,76.95812903225807,0.0,24.843,37.930689655172415,29.782474576271188,46.02026989619377,0.0,36.53859375,15.358361774744026,69.231,30.33007507507508,41.9536551724138,20.247954545454547,58.10803716216217,51.95182582582582,24.75279702970297,98.288,0.0,95.142,83.52250568181819,0.0,0.0,0.0,32.317243902439024,59.654722135007844,0.0,63.822641638225264,88.827,0.0,21.556922155688625,30.6396430976431,0.0,61.017050847457625,0
433_IZSLER,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
442_IZSLER,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,29.850850746268655,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
445_IZSLER,96.078,91.86056589147287,0.0,95.455,54.89152173913043,92.038,96.935,40.64645238095238,92.086,87.987,11.940276119402984,0.0,90.881,22.6562109375,0.0,72.53242060085836,68.974,20.407809523809526,79.26239170506912,0.0,25.786481132075473,38.2183908045977,29.297874092009685,46.02026989619377,0.0,36.53859375,15.016894197952217,67.899,30.33007507507508,41.37883908045976,16.528772727272727,58.61530405405405,51.6512972972973,24.75279702970297,96.575,0.0,94.332,82.9546619318182,60.61569230769231,0.0,71.18664406779662,31.707634146341462,59.654722135007844,0.0,64.84592491467576,68.71543016759777,0.0,22.155443113772456,94.276,35.70040307101728,27.118677966101696,0
44_IZSLER,56.666586274509804,61.43400581395348,20.28470818505338,63.82621401515152,54.89152173913043,91.401,96.935,40.47591836734694,57.553791366906474,53.57156655844156,21.268731343283584,0.0,91.509,24.02358984375,93.984,42.27485836909871,67.436,48.80952551020408,75.57633870967742,0.0,59.591103773584905,38.93685775862069,62.46951089588377,44.636920415224914,87.63474193548387,78.60550240384616,15.016894197952217,48.446815828402364,73.72325675675675,50.287011494252866,51.23983471074381,62.16211148648648,37.988078078078075,80.44577227722773,65.58195547945206,80.93481654676259,63.15779959514171,48.72150852272728,0.0,66.52151304347827,0.0,34.75615853658537,29.82721507064364,0.0,43.344767918088735,69.83204469273743,0.0,43.712341317365265,20.8753265993266,14.779009596928981,27.118474576271186,1
56180,87.45119019607844,93.02285465116279,0.0,96.97,56.52130434782609,93.949,98.851,41.837108843537415,100.0,92.532,11.940287313432837,0.0,96.226,25.000359375000002,0.0,12.017296137339056,68.718,20.06815306122449,61.05997004608295,0.0,25.786440251572326,38.792672413793106,29.297723970944315,45.674892733564015,0.0,36.297649038461536,14.334692832764507,17.89944970414201,30.030528528528528,47.70153448275862,14.87593388429752,59.12179054054054,51.35142342342343,0.0,98.973,0.0,97.571,99.148,0.0,0.0,0.0,31.097859756097563,72.3702354788069,0.0,64.16425938566553,98.324,0.0,10.778407185628742,28.11439562289562,0.0,27.11864406779661,0
56609,95.49,92.24805813953488,0.0,95.455,54.89152173913043,91.72,96.935,40.64645238095238,92.086,89.935,29.477481343283582,90.722,91.195,23.04703125,0.0,72.53242060085836,68.718,20.407809523809526,66.2441693548387,0.0,25.786481132075473,37.06920114942528,29.05530266343826,45.674892733564015,0.0,37.74069711538462,15.016894197952217,67.899,30.030285285285288,45.114778735632186,16.528772727272727,58.78329054054054,51.65177177177177,13.118752475247522,97.26,0.0,93.927,82.9546619318182,0.0,0.0,0.0,0.0,59.81197802197802,0.0,64.84592491467576,53.352069832402236,0.0,22.15551796407186,12.794602693602693,0.0,0.0,0
