Strain,WP_010578338.1,WP_010578351.1,WP_010578352.1,WP_010578362.1,WP_010578363.1,WP_010578364.1,WP_010578367.1,WP_010578386.1,WP_010578389.1,WP_010578390.1,WP_010578397.1,WP_020984822.1,WP_020984854.1,WP_020984865.1,WP_020984884.1,WP_020984929.1,WP_020984992.1,WP_020984998.1,WP_020985003.1,WP_020985009.1,WP_020985010.1,WP_039942433.1,WP_039942515.1,WP_039942517.1,WP_176082391.1,WP_244265121.1,target
202102995,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202102996,68.69826869806094,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202102997,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202102999,68.69826869806094,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202103001,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202103003,60.80297783933518,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202103004,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202103005,60.80297783933518,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202103006,60.80297783933518,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202200046,71.05263157894737,87.84316078431372,78.136,76.97554639175257,62.997217125382264,88.62597156398104,85.434,20.47615238095238,0.0,39.63501326699834,0.0,0.0,0.0,0.0,54.046,77.778,0.0,84.615,73.31786542923433,70.028,78.07738279932546,20.343500000000002,0.0,16.170212765957444,79.796,41.72230132450331,0
202200246,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
202201145,68.83684210526317,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.571002801120446,57.67251602023609,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
202202118,68.55969529085873,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,69.60556844547564,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202202119,68.83684210526317,82.35294117647058,66.66681003584229,0.0,0.0,0.0,49.85946218487395,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202202764,6.648229916897507,88.23561568627451,78.136,0.0,0.0,0.0,49.29936694677871,20.47615238095238,0.0,39.96695854063019,0.0,0.0,0.0,0.0,54.046,35.80279012345679,0.0,12.820784615384614,0.0,28.571002801120446,78.07738279932546,24.265029411764704,0.0,16.170212765957444,55.34772325976232,43.37758278145695,0
202202766,6.509656509695291,87.84316078431372,78.136,0.0,0.0,0.0,49.01953781512606,20.47615238095238,0.0,39.46975456053068,0.0,0.0,0.0,0.0,54.046,77.778,0.0,12.05111794871795,61.02077726218097,69.748,78.2466779089376,23.284281862745093,0.0,16.170212765957444,79.966,42.71493708609272,0
202202768,18.144128808864266,0.0,7.526881720430108,0.0,0.0,0.0,49.300201680672274,20.952285714285715,0.0,45.93688059701493,55.8337,71.27617021276596,0.0,0.0,55.202520231213875,80.247,14.515939516129032,14.872,0.0,70.86859103641457,69.13995952782462,72.304,0.0,17.446808510638295,0.0,72.185,0
202202802,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,30.62648259860789,28.571733893557422,39.6288060708263,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
202303415,53.46260387811634,23.52941176470588,7.526881720430108,100.0,100.0,100.0,100.0,20.95230476190476,0.0,40.795791044776124,99.167,0.0,100.0,0.0,97.68809248554913,35.39068724279835,0.0,99.744,91.64712761020881,29.131873949579834,99.831,99.75489950980392,0.0,17.446808510638295,23.599171477079796,45.6953642384106,0
211U,54.57083379501385,0.0,7.168387096774193,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,40.29884908789386,0.0,0.0,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,77.03027378190255,72.26885154061625,83.64224620573356,25.245294117647056,0.0,17.446808510638295,23.42928692699491,45.36456953642384,0
274_IZSLER,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
4-I,72.99195706371192,0.0,7.168387096774193,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,40.29884908789386,0.0,0.0,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,77.72625522041764,64.70558823529412,83.64224620573356,25.245294117647056,0.0,17.446808510638295,6.2818607809847204,45.36456953642384,0
406_IZSLER,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.1398431372549,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,39.49592156862745,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86050933786078,75.828,0
425_IZSLER,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.67251602023609,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
441_IZSLER,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.50402023608769,22.549083333333332,0.0,17.446808510638295,82.85270797962649,46.35798675496689,0
56101,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,58.93290023201856,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
56601,68.97541551246537,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548385,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,69.06455220417634,28.571733893557422,57.6163485103991,82.18964705882352,0.0,17.446808510638295,84.889649122807,46.357986754966895,0
56601-V,68.97541551246537,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,59.16499767981438,28.571733893557422,57.672512647554804,81.86297058823529,0.0,17.446808510638295,84.8897674023769,46.35798675496689,0
56602,72.99195706371192,0.0,7.168387096774193,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,40.29884908789386,0.0,0.0,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,77.03027378190255,72.26885154061625,83.30555817875211,25.490661764705884,0.0,17.446808510638295,23.59886078098472,45.36456953642384,0
56605,56.37109695290858,82.35294117647058,8.243716845878135,0.0,0.0,0.0,49.859764705882355,20.95230476190476,0.0,40.13265671641791,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,6.666769230769231,74.01432946635731,28.85143977591036,57.84158516020236,20.83354656862745,0.0,16.595540425531915,86.07771986417656,42.384456953642385,0
56618,68.83684210526317,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
56620,60.941567867036014,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.672512647554804,62.254534313725486,0.0,17.446808510638295,84.8897674023769,46.35798675496689,0
56659,54.98624376731302,95.294,98.925,99.656,99.388,98.104,98.599,19.999790476190476,0.0,39.80120563847429,0.0,0.0,98.152,0.0,95.954,98.354,0.0,99.231,92.34335034802784,99.44,94.435,55.88253921568627,0.0,17.446808510638295,95.756,46.026158940397345,1
56660,62.18798060941828,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.672512647554804,81.86297058823529,0.0,17.446808510638295,84.8897674023769,46.35798675496689,0
56666,34.21054570637119,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.672512647554804,81.86297058823529,0.0,17.446808510638295,84.8897674023769,46.35798675496689,0
56673,68.97541551246537,82.35294117647058,29.74951971326165,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,87.86150289017341,33.74485596707819,0.0,13.589874358974358,73.78187470997679,28.571733893557422,57.672512647554804,78.67676470588236,0.0,17.446808510638295,84.8897674023769,46.35798675496689,0
56678,52.077551246537396,82.35294117647058,67.02521146953404,0.0,0.0,0.0,49.859764705882355,20.95230476190476,10.752774193548387,45.77146268656716,0.0,0.0,0.0,0.0,88.15040462427746,33.74485596707819,0.0,13.589874358974358,74.01432946635731,28.571733893557422,57.84158516020236,22.549083333333332,0.0,17.446808510638295,82.85209507640067,46.35798675496689,0
611,55.032279085872574,51.862858823529415,33.6469023297491,20.618644329896906,0.0,13.744189573459716,39.08830863254393,21.255305627705628,10.752774193548387,30.273069500979943,32.499741666666665,0.0,60.97007621247113,0.0,38.544507094062,34.3809517396184,17.3386814516129,10.051285897435898,71.27632761020882,29.08077489177489,44.55013490725127,20.053519607843135,0.0,15.628635976789166,64.8555636672326,40.20799858088931,0
782,68.42135318559556,32.94097254901961,21.075418637992833,21.64942268041237,0.0,0.0,46.83470532212885,21.142807619047616,10.752774193548385,37.280567827529026,0.0,0.0,0.0,0.0,38.95966705202312,67.48964691358024,11.693395161290324,8.923109230769231,73.72410672853829,63.64151540616247,63.06905160202361,19.411714705882353,0.0,17.36170212765957,25.763633276740237,41.225260761589404,0
80-412,62.74268975069251,0.0,7.526881720430108,0.0,0.0,0.0,49.300201680672274,20.952285714285715,0.0,45.93688059701493,55.8337,71.27617021276596,0.0,0.0,55.202520231213875,80.247,14.515939516129032,14.872,66.58955916473317,78.711,69.81469983136593,71.32394362745097,0.0,17.446808510638295,25.46734974533107,72.185,0
898,70.26794413665745,82.35294117647058,55.7944743130227,0.0,0.0,0.0,49.95312418300654,20.6348,10.752774193548387,45.7714770591487,0.0,69.14876595744681,0.0,0.0,76.87879865125241,48.14823731138546,11.693395161290324,11.367588034188033,74.94233565351895,43.137439775910366,66.27321978639685,22.79405800653595,0.0,17.446808510638295,67.85510413129599,56.18132450331126,0
A1_Mm_MM006,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.139963585434174,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86083616298812,75.828,0
A1_Mm_MM010,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM013K,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM026KC,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM031K,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM031U,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM037,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A1_Mm_MM043,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Ee_MM195,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.139963585434174,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86083616298812,75.828,0
A2_Ee_MM196,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM134,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM138,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM148,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.139963585434174,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86083616298812,75.828,0
A2_Mm_MM159,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM161,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM189,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM200,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM211,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM242,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A2_Mm_MM244,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Ee_MM277,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM256,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM257,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM258,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM259,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM260,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.139963585434174,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86083616298812,75.828,0
A3_Mm_MM261,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM262,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM263,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM265,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM268,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM269,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM272,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM273,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM275,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A3_Mm_MM280,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A4_Ee_MM344,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.139963585434174,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,11.693395161290324,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86083616298812,75.828,0
A4_Mm_MM324,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
A4_Mm_MM325,73.13014819944598,0.0,33.333,0.0,0.0,0.0,50.14008403361345,19.999790476190476,0.0,45.77150580431178,0.0,69.14876595744681,0.0,0.0,54.33558670520231,76.955,0.0,6.923015384615385,76.79834802784222,72.26885154061625,83.30555817875211,23.284007352941174,0.0,17.446808510638295,37.86116298811545,75.828,0
