Strain,WP_004753611.1,WP_004753843.1,WP_004754565.1,WP_004754967.1,WP_004777126.1,WP_016560398.1,WP_016560406.1,WP_016560426.1,WP_016560441.1,WP_016560449.1,WP_016560456.1,WP_016560457.1,WP_016560467.1,WP_016748630.1,WP_016748641.1,WP_016748654.1,WP_099046747.1,WP_162833666.1,WP_244266170.1,target
IP1512016,83.81590800681431,16.18284232365145,83.988,93.048,0.0,66.8281162227603,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,27.34378125,45.66015471698113,92.703,0
IP1710039,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
IP1710040,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.452984375,51.698354716981136,92.703,0
IP1710043,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.453039062499998,51.698354716981136,92.703,0
IP1710044,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
IP1710045,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
IP1710047,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
LEP1226,100.0,100.0,99.698,100.0,99.83593421052632,93.462,22.19395918367347,31.491687845303872,54.023,65.92581728395062,0.0,99.452,99.811,17.717567567567567,99.468,63.15818421052632,13.6719140625,55.09455094339622,18.648586486486487,0
LEPTOCUBA05,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
LO-9,56.89964906303237,96.266,78.55,87.166,77.96101480263158,80.387,26.275729591836736,31.76775414364641,55.747,65.4317037037037,0.0,89.863,88.25763068181817,17.417741741741743,88.298,0.0,14.843726562499999,27.547403773584904,0.0,0
LP101,84.15660306643952,98.34,58.00595166163142,93.048,94.73657894736843,88.62,25.765790816326533,81.49166022099448,55.172,65.18554074074073,0.0,98.356,92.045,17.417567567567566,90.957,0.0,29.29678125,44.150822641509436,0.0,0
LT1649,83.81590800681431,16.18284232365145,76.73713595166164,93.048,0.0,86.683,26.02008163265306,30.93875414364641,54.598,64.44417777777777,24.20377070063694,0.0,91.856,17.417567567567566,90.957,47.368,15.625124999999999,43.01877735849057,0.0,0
MH4000,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,11.7187109375,51.698354716981136,92.703,0
MH4012,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,11.7187109375,51.698354716981136,92.703,0
MH4029,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,11.7187109375,51.698354716981136,92.703,0
MM0168CK,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.452984375,51.698354716981136,92.703,0
MM0266CK,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.452984375,51.698354716981136,92.703,0
MM0281CK,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.452984375,51.698354716981136,92.703,0
Mallika,83.98625553662691,16.18284232365145,77.03904531722056,93.048,0.0,88.862,25.765790816326533,80.38712983425415,54.598,64.69122962962963,34.39506369426752,0.0,92.045,17.417567567567566,90.957,24.999947368421054,25.39040625,53.58465660377359,0.0,0
Moskva,85.30664395229982,87.24070539419087,99.698,98.262,96.95731455592104,88.68000121065376,19.57916517857143,31.491687845303872,54.023,58.82700864197531,0.0,99.452,96.44926420454547,16.291295795795797,99.468,64.91253508771929,22.7538232421875,77.54713773584905,18.648586486486487,0
NIID12,83.30447189097104,16.18284232365145,83.988,93.048,0.0,88.62,26.02008163265306,80.38712983425415,54.598,64.44407407407407,0.0,0.0,92.235,17.417567567567566,90.426,48.684,14.452984375,49.81126037735849,13.78371891891892,0
NIID15,83.30447189097104,16.18284232365145,83.988,93.048,0.0,88.62,26.02008163265306,80.38712983425415,54.598,64.44407407407407,0.0,0.0,92.235,17.417567567567566,90.426,48.684,14.45325,49.81126037735849,13.78371891891892,0
Nikolaevo,98.296,100.0,97.281,98.93,98.52,95.642,22.19395918367347,84.53084254143646,53.448,65.4317037037037,0.0,98.63,98.106,15.315390390390391,98.404,52.632,25.781474609375,82.0752679245283,18.919070270270268,0
PUO_1247,98.978,16.18284232365145,99.698,100.0,0.0,96.126,25.510678571428574,84.53084254143646,53.448,65.92601481481482,0.0,0.0,44.31823295454545,17.717567567567567,56.38327659574468,38.15817105263158,14.0625,46.79221132075472,18.648586486486487,0
Pom_str68,83.56018994889268,16.18284232365145,83.988,93.048,0.0,66.70705811138015,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,49.34236184210526,14.453039062499998,48.679254716981134,92.703,0
RM52,75.2129471890971,100.0,99.698,100.0,100.00020394736842,93.462,19.642900510204083,31.491687845303872,54.023,57.530825925925924,0.0,99.452,99.811,14.865024024024024,99.468,82.89473684210526,24.21869921875,82.07567924528303,18.648586486486487,0
RedPanda1,100.0,98.3402489626556,99.698,100.0,74.50677631578948,84.50359322033898,22.19395918367347,31.491687845303872,54.023,65.92581728395062,0.0,64.38369315068493,61.36335227272727,17.417567567567566,88.83,78.94736842105263,27.73443359375,97.736,0.0,0
SEMNICKI,99.148,100.0,99.698,100.0,100.0,99.516,99.745,100.0,100.0,100.0,0.0,99.452,100.0,98.1981981981982,100.0,46.05263157894736,10.937453125000001,51.69835471698113,99.73,0
SOFTIC,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,24.999868421052632,14.453039062499998,50.94351698113208,92.703,0
SU5,83.81590800681431,16.18284232365145,77.03904531722056,93.048,0.0,29.297457627118643,29.081249999999997,80.66255801104971,40.80451724137931,36.54327901234568,0.0,0.0,92.235,17.417567567567566,90.957,23.684210526315788,27.734171874999998,43.01871698113207,0.0,0
U73,83.64535775127769,15.767697095435684,51.359069486404834,94.118,0.0,30.02440677966102,27.04058163265306,74.86162707182321,41.37883908045976,38.519,0.0,0.0,89.96226136363636,15.315390390390391,91.489,42.105,24.6094453125,49.43394716981132,0.0,0
UCR5RB1,100.0,100.0,99.698,100.0,100.00020394736842,93.462,22.19395918367347,31.491687845303872,54.023,65.92581728395062,0.0,99.452,99.811,15.315390390390391,99.468,78.94757894736841,27.73443359375,97.35821886792453,0.0,0
UI29382,84.15660306643952,16.18284232365145,77.03904531722056,93.048,0.0,88.862,25.765790816326533,80.38712983425415,54.598,64.69122962962963,34.39506369426752,0.0,92.045,17.417567567567566,90.957,24.999947368421054,25.390460937500002,53.58465660377359,0.0,0
UI_12764,54.514804088586025,98.34,77.03904531722056,80.74852941176471,94.73657894736843,86.199,26.02008163265306,30.93875414364641,54.598,64.44417777777777,0.0,98.356,14.393977272727273,17.417567567567566,90.957,48.68380263157895,26.563000000000002,39.62261132075472,13.78371891891892,0
UT364,83.81590800681431,16.18284232365145,83.988,93.048,0.0,66.8281162227603,99.745,94.1985635359116,90.805,94.815,0.0,0.0,91.856,85.88623723723722,90.426,46.052960526315786,14.452984375,45.66015471698113,92.703,0
VARDARAC,83.30447189097104,16.18284232365145,83.988,93.048,0.0,66.586,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.453039062499998,51.698354716981136,92.703,0
Valbuzzi,73.93515559341283,86.99836099585063,83.988,93.048,92.70802521929825,86.683,25.510494897959187,30.93875414364641,54.59799999999999,64.44417777777777,0.0,98.63,83.83851388888888,17.417567567567566,90.957,27.631690789473687,0.0,14.96856603773585,13.78371891891892,0
Vehlefans_2,99.148,100.0,99.698,100.0,100.0,99.516,99.745,100.0,100.0,100.0,0.0,99.452,100.0,98.1981981981982,100.0,46.05263157894736,14.0625,55.471969811320754,99.73,0
Vehlefans_3,99.148,100.0,99.698,100.0,100.0,99.516,99.745,100.0,100.0,100.0,0.0,99.452,100.0,98.1981981981982,100.0,46.05263157894736,14.0625,55.849350943396225,99.73,0
Wumalasena,98.467,99.585,97.885,86.09647058823529,98.52,93.462,27.04065306122449,31.215621546961327,53.448,65.1854987654321,0.0,98.63,98.295,17.717567567567567,98.936,57.89506578947368,10.54694140625,39.99977358490566,14.324254054054055,0
ZUN142,64.56547700170357,16.18284232365145,51.359069486404834,94.118,0.0,30.02440677966102,22.576368622448978,74.86162707182321,41.37883908045976,31.358265432098765,0.0,0.0,43.939225378787874,17.267045045045045,54.787021276595745,50.0,32.81232421875,86.79251509433962,0.0,0
bajan,47.01897359454855,16.18284232365145,44.71318429003021,94.652,6.0855098684210525,30.26639225181598,26.65798724489796,73.75668784530386,41.37883908045976,37.77807407407408,0.0,0.0,29.73526515151515,16.216141141141144,64.36170212765957,40.131493421052625,49.609570312500004,72.07535283018868,0.0,0
grippotyphosa1231,83.30447189097104,98.34,77.03904531722056,93.048,94.73657894736843,86.683,26.02008163265306,30.93875414364641,54.598,64.44417777777777,0.0,98.63,92.045,17.417567567567566,90.957,48.684,24.21890625,61.509290566037734,13.78371891891892,0
grippotyphosa1473,100.0,100.0,99.698,100.0,100.00020394736842,93.462,11.479581632653062,31.491687845303872,25.862137931034482,11.60508148148148,0.0,99.452,0.0,17.717567567567567,0.0,63.15818421052632,14.45325,45.66056603773585,18.648586486486487,0
ip1509009,83.30447189097104,16.18284232365145,83.988,93.048,0.0,0.0,99.745,96.133,90.805,94.815,0.0,0.0,91.856,86.18628228228228,90.426,46.052960526315786,14.45325,51.698354716981136,92.703,0
ip1512011,83.30447189097104,16.18284232365145,83.988,93.048,0.0,0.0,14.285900510204081,30.93875414364641,23.56287931034483,11.358246913580247,0.0,0.0,15.909143939393939,17.417567567567566,0.0,42.105736842105266,14.452984375,50.94351698113208,92.703,0
kirsch_ratnapura1236,98.467,99.585,97.885,99.465,98.52,93.462,27.04065306122449,31.215621546961327,53.448,65.1854987654321,0.0,98.63,98.295,17.717567567567567,98.936,27.6315,13.6719296875,50.18861886792453,14.324254054054055,0
kirsch_ratnapura1439,98.467,99.585,97.885,99.465,77.1378355263158,93.462,27.04065306122449,31.215621546961327,53.448,65.1854987654321,0.0,98.63,98.295,17.717567567567567,98.936,57.89506578947368,15.62490234375,55.09455094339622,14.324254054054055,0
leptoCuba20,99.148,100.0,99.698,100.0,100.0,99.516,12.500173469387756,31.491687845303872,25.862137931034482,11.60508148148148,0.0,99.452,100.0,17.717567567567567,100.0,46.05263157894736,10.54694140625,28.679320754716983,99.73,0
lyse,84.49757240204428,16.18284232365145,44.71318429003021,95.187,6.0855098684210525,30.023799031476994,27.295589285714286,74.58539226519336,41.37883908045976,37.77807407407408,0.0,0.0,59.8488446969697,16.516741741741743,61.170457446808506,39.47328947368421,13.6719140625,46.41513207547169,0.0,0
muenchen1327,83.47491482112436,16.18284232365145,77.03904531722056,92.513,0.0,29.297457627118643,29.081249999999997,80.38632320441988,40.80451724137931,36.54327901234568,0.0,0.0,92.045,17.417567567567566,90.957,27.631578947368425,14.452984375,25.66031320754717,0.0,0
pina1294,84.66801533219761,16.18284232365145,44.71318429003021,95.187,6.0855098684210525,30.26639225181598,27.295589285714286,74.58539226519336,41.37883908045976,37.77807407407408,0.0,0.0,59.8488446969697,16.516741741741743,61.170457446808506,39.47328947368421,13.6719140625,55.09455094339622,0.0,0
valbuzzi1427,83.30447189097104,98.34,83.988,93.048,94.73657894736843,86.683,25.510494897959184,30.93875414364641,54.598,64.44417777777777,0.0,98.63,92.235,17.417567567567566,90.957,22.368539473684212,0.0,14.339683018867923,13.78371891891892,0
