Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740804.1	WP_002740724.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002740041.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_004503102.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004434686.1	WP_004434935.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450690.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_004450670.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_244266170.1	WP_016560457.1	WP_000980525.1	WP_000653659.1	WP_017214689.1	WP_020981249.1	WP_001256699.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108487.1	WP_002108506.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000651740.1	WP_000579360.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_100224632.1	WP_000361605.1	WP_000699347.1	WP_000623952.1	WP_000208484.1	WP_000723077.1	WP_000853941.1	WP_000125000.1	WP_000950837.1	WP_000952994.1	WP_000721297.1	WP_000358359.1	WP_000513413.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462133.1_63	WP_004462125.1_70	WP_004478059.1_71	WP_016551793.1_72	WP_004462889.1_79	WP_004477915.1_81	WP_061209098.1	True_serogroup
grippotyphosa1231	72.64116981	95.628	95.368	92.903	25.54756691	26.67767114	29.39311821	0.0	31.68630523	22.42015302	24.12432296	20.47004027	53.55903051	84.397	79.839	26.68295192	0.0	32.38087619	27.92464906	0.0	23.19327059	31.85853982	70.89221127	27.09815348	80.79105085	22.30433333	30.13266556	24.54381095	22.70504348	80.79105085	75.2019407	21.23730936	31.95146341	0.0	0.0	0.0	19.26887043	83.33309069	32.32066298	25.05877283	38.69164578	0.0	0.0	44.82763218	37.74069712	29.05530266	45.67489273	49.84968468	96.935	95.076	88.566	92.96501843	95.918	83.0	90.03	97.6	95.701	92.337	72.50739577	17.41756757	26.02008163	54.598	64.44417778	29.55754144	86.683	13.78371892	98.63	100.0	98.494	26.63438983	42.34775681	0.0	32.28668161	30.76888034	30.74911628	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	29.51846386	26.58253165	0.0	47.95525651	51.75884757	30.8568	0.0	21.672	28.6145	36.82622754	44.14109375	33.48851163	43.9865945	40.23	0.0	0.0	85.45422078	0.0	13.79295402	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Grippotyphosa
fmas_rt2	72.64116981	72.67797268	95.64	92.581	25.30374696	26.67767114	29.39311821	27.61166418	31.3952093	22.06419929	24.12432296	19.79881208	73.2207322	84.043	0.0	26.44262019	30.98623239	32.38087619	98.491	88.636	25.54621008	31.85853982	71.83123944	27.09804317	80.79105085	22.05866667	30.13266556	26.36826866	22.94686957	80.79105085	0.0	21.40442308	31.95146341	28.35853731	0.0	0.0	21.262299	82.84335294	80.93886188	25.29288993	38.69228338	0.0	0.0	44.82763218	37.74	28.81341404	45.67489273	50.15	96.935	95.455	90.116	92.46186265	95.663	83.0	90.332	97.6	95.475	92.337	72.50739577	17.41756757	26.02008163	54.598	64.44407407	80.38712983	88.378	14.32438378	0.0	28.21563485	99.096	26.14966344	42.34775681	0.0	31.83881166	30.76888034	30.74911628	0.0	15.55964161	25.65968106	0.0	21.29652778	0.0	31.81780165	30.57334395	39.36174468	25.24895681	38.23522059	31.92795181	26.58253165	0.0	27.88095911	51.92643216	30.57094286	0.0	23.21990712	29.51810241	36.52694012	44.14109375	33.48851163	43.9865945	40.374	0.0	0.0	85.71428571	0.0	14.3677069	0.0	11.27036885	0.0	0.0	12.94698126	24.68181679	Autumnalis
201700039	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	44.23791822	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
brem_137	72.64116981	29.23477596	32.42500817	88.71	37.9566399	26.67767114	29.39311821	0.0	31.68630523	22.42015302	16.34236576	20.47004027	0.0	84.043	0.0	37.01953125	0.0	32.38087619	98.868	58.11659416	23.36137311	31.85853982	70.89221127	36.21131415	43.50262147	26.47096078	43.04606623	24.54381095	33.81638647	41.8079548	0.0	21.23730936	30.732	0.0	0.0	0.0	19.26887043	36.27469118	80.66345304	33.72329977	35.42215531	0.0	76.87105102	80.45943103	78.36492548	62.4695109	44.63692042	51.05135135	96.935	95.455	40.89143411	57.11859296	80.102	47.33338333	17.82467674	26.39988	29.185819	34.86576628	72.80930514	17.41756757	29.08125	40.80451724	36.54327901	80.3863232	29.29745763	0.0	0.0	28.21563485	99.398	14.04347942	74.63339203	0.0	31.83881166	30.34182051	24.54787597	0.0	15.03498776	22.30242686	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.72529412	29.51846386	21.09702532	0.0	44.23791822	50.25144054	49.429	0.0	21.672	28.6145	36.82622754	44.14109375	33.95333953	62.8861512	44.10883333	0.0	0.0	85.19512987	0.0	14.36786207	0.0	7.581987705	0.0	0.0	11.07311414	24.68181679	Australis
wumalasena	70.75439623	98.907	98.91	99.355	24.57405353	27.01355201	28.43484984	27.61164179	32.84928779	22.77609964	21.012	15.43604027	70.50859661	87.234	79.839	26.20191106	30.98630282	32.38087619	61.50913208	0.0	23.36151261	31.85862832	70.89221127	26.85870504	96.61	21.81391667	30.13253642	24.04629187	23.67163043	75.70585311	74.93214016	21.23730936	31.21986829	29.10447761	0.0	0.0	23.2557907	85.53872549	33.14881768	25.76147541	38.96453951	0.0	0.0	40.80491379	36.29809375	28.57179661	46.0202699	51.65196096	73.17980077	95.455	49.61223837	96.65012563	59.18351786	83.333	90.63435045	86.400392	96.38	60.15355172	74.622	17.71756757	27.04065306	53.448	65.18549877	31.21562155	93.462	14.32425405	98.63	99.17	76.506	26.15020097	29.76940881	0.0	30.94163677	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	12.63931227	52.09412563	30.57140286	0.0	21.98164706	28.6145	36.82622754	44.14109375	33.95333953	45.01707216	26.72385057	0.0	0.0	59.22089091	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.75459114	24.42774046	Grippotyphosa
ip1512015	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	44.23791822	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
202000070	72.64116981	95.628	95.64	92.581	25.30374696	26.67767114	29.39311821	27.61166418	31.39553779	22.06419929	24.12432296	19.79881208	72.54269831	84.043	0.0	26.68248798	30.98623239	32.38087619	98.491	87.987	25.54621008	32.44846018	71.83123944	27.33841966	80.79105085	22.05866667	30.13266556	26.36826866	22.94686957	81.35630508	0.0	21.23730936	31.95146341	28.35853731	0.0	0.0	21.59449834	83.08788235	81.7678895	25.29288993	38.69228338	0.0	0.0	44.82763218	37.74085337	28.81341404	45.67489273	50.15	96.935	95.076	60.27132558	92.29514238	95.663	83.0	90.332	97.6	95.701	92.337	72.50739577	17.41756757	26.02008163	55.172	64.69087407	78.17708287	88.62	11.35138378	0.0	28.21563485	99.096	26.14966344	24.10928302	0.0	31.83881166	30.34182051	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.36174468	25.58180731	38.23522059	31.92795181	26.58253165	0.0	30.85513755	51.92643216	30.57094286	0.0	23.21990712	29.51810241	36.82634731	44.14109375	33.48851163	43.9865945	40.086	0.0	0.0	85.71428571	0.0	14.3677069	0.0	11.27036885	0.0	0.0	12.94698126	24.68181679	Djasiman
ui29382	72.64116981	95.355	95.64	93.871	25.06051582	26.67767114	29.71286901	27.61166418	31.39553779	22.42015302	24.12432296	20.47004027	72.54269831	84.397	0.0	26.44252644	30.98623239	32.38087619	98.868	87.662	25.54621008	32.44846018	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	26.36826866	22.94686957	80.79105085	0.0	21.40442308	32.19497561	28.35853731	0.0	0.0	21.59449834	82.59788971	80.93886188	25.76073302	38.96453951	0.0	0.0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83.0	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0.0	28.21563485	98.494	26.39202663	42.34775681	0.0	31.83881166	30.76888034	30.74911628	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	25.58180731	38.23522059	31.92795181	26.58253165	0.0	43.49424535	51.75884757	30.57094286	0.0	22.60064396	29.51810241	36.82634731	44.14109375	33.48851163	43.9865945	40.23	0.0	0.0	85.71428571	0.0	14.3677069	0.0	11.27036885	0.0	0.0	12.77694037	24.68181679	Autumnalis
201801167	72.64116981	95.628	95.368	92.903	25.30374696	26.67767114	29.39311821	26.86525373	31.39553779	22.42015302	24.12432296	20.47004027	72.54269831	84.043	0.0	26.68248798	30.98623239	32.38087619	98.491	87.662	23.19327059	32.44846018	70.89221127	27.33841966	80.79105085	22.79383333	30.13266556	24.54381095	22.94686957	80.79105085	0.0	21.23730936	31.95109756	28.35853731	0.0	0.0	19.26887043	82.59819118	81.7678895	25.29288993	38.96453951	0.0	0.0	44.82763218	37.49960577	28.81341404	46.0202699	50.45031532	96.935	95.455	90.31	92.29514238	95.663	83.0	90.03	97.2	95.701	91.954	72.80930514	17.41756757	25.76579082	54.598	65.43203951	77.90095028	88.62	13.78371892	0.0	29.04587552	99.398	25.66539952	42.13833962	0.0	32.28668161	30.76888034	28.68209302	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	31.92795181	26.16007595	0.0	20.8179145	51.75884757	30.57094286	0.0	21.672	28.31340964	36.82634731	43.74971875	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	13.79295402	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Autumnalis
cr2621	75.47171698	91.803	88.828	90.645	15.81537713	22.81898993	30.03225559	26.11974627	31.97671221	22.06394306	0.0	22.48337248	77.2884339	79.078	49.46256452	17.30753846	28.87288732	33.01572698	33.20712453	0.0	28.23526387	32.44863717	0.0	0.0	81.35575141	15.9315	23.17911258	17.41308126	0.0	75.141	47.17007547	18.22759866	21.95139512	27.6123806	0.0	28.68970149	30.8972093	59.80413725	30.93919337	14.28573302	38.96453951	0.0	0.0	47.70153448	24.27903606	21.79160775	45.67489273	51.35142342	98.851	96.97	58.13947674	66.332	73.21418367	96.667	63.14213293	99.2	95.701	98.084	87.613	17.41774174	18.11208673	55.172	46.17280988	31.76775414	20.09694915	0.0	22.46579726	82.57220747	70.482	19.61268765	33.5427673	0.0	18.38548879	27.35025641	25.06487339	43.05299657	10.31454545	26.13915108	0.0	0.0	26.54025592	28.92609917	0.0	37.58816312	15.28250831	36.27455882	29.81915964	26.16020253	31.58706383	40.1484461	39.19635176	31.14265714	0.0	20.43341176	27.71063554	37.72491018	44.5315	34.8839907	44.33021649	18.24726149	0.0	0.0	91.94836364	0.0	13.79312644	0.0	0.0	0.0	0.0	11.24365417	25.69974046	Grippotyphosa
lp101	72.64116981	95.628	95.368	92.258	25.30374696	26.67767114	29.39311821	27.61166418	31.39503488	22.42015302	24.12432296	20.47004027	72.88122034	84.397	0.0	26.68248798	30.98623239	32.38087619	98.868	87.662	23.36137311	31.85853982	70.89221127	27.33841966	80.79105085	22.30358824	30.13266556	24.54381095	22.94686957	80.79105085	0.0	21.23730936	32.68283171	28.35853731	0.0	0.0	19.26887043	82.10794118	81.49154696	25.29288993	38.96453951	0.0	0.0	44.82763218	37.25971875	28.81341404	45.67489273	51.65177177	96.935	95.455	90.31	92.96501843	95.663	82.667	90.03	97.6	95.475	91.571	54.38093656	17.41756757	25.76579082	55.172	65.18554074	81.49166022	88.62	13.78371892	98.356	28.21563485	77.10858434	25.90808717	42.13833962	0.0	31.83881166	30.76888034	30.74911628	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	31.92795181	26.58253165	0.0	47.58371004	51.75884757	30.8568	0.0	21.672	28.6145	36.82661677	44.14109375	33.48851163	43.9865945	40.374	0.0	0.0	85.71428571	0.0	14.3677069	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Autumnalis
201800890	70.75439623	98.634	99.183	99.677	24.81728467	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	24.12432296	15.43645638	70.16908475	86.879	0.0	27.40413702	30.98630282	32.38087619	90.566	87.013	23.36151261	32.15294985	70.89221127	27.81807194	52.54210169	54.65671569	29.80098675	24.04629187	23.9133913	53.10735593	0.0	21.23730936	29.26829268	29.10447761	16.12908602	0.0	22.92329568	63.23544118	75.69051105	26.69759251	38.96453951	0.0	0.0	41.95365517	36.53859375	29.78247458	46.0202699	51.95182583	95.785	94.697	66.47257364	95.98037688	96.684	83.333	91.23851964	97.6	96.38	88.889	75.529	98.1981982	99.745	100.0	100.0	100.0	99.516	99.73	99.452	29.04553942	76.506	24.69723971	41.08990985	98.14	30.49377578	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	39.70544118	29.81915964	27.00394937	0.0	19.33062825	52.26142714	30.57140286	0.0	22.29129412	28.6145	37.12551497	44.14109375	33.95333953	45.36049485	39.51195259	0.0	0.0	50.64964156	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Pomona
kirsch_ratnapura1236	70.75439623	98.907	98.91	99.355	24.57405353	27.01355201	28.43484984	27.61164179	32.84928779	22.77609964	21.012	15.43604027	70.16908475	87.234	79.839	26.20191106	30.98630282	32.38087619	90.943	0.0	23.36151261	31.85862832	70.89221127	26.85870504	96.61	21.81391667	30.13253642	24.04629187	23.67163043	75.70585311	74.93214016	21.23730936	31.21986829	29.10447761	0.0	0.0	23.2557907	85.53872549	33.14881768	25.76147541	38.96453951	0.0	0.0	40.80491379	36.29809375	28.57179661	46.0202699	51.65196096	95.785	95.455	90.116	96.65012563	96.684	83.333	90.63435045	97.6	96.38	88.123	74.622	17.71756757	27.04065306	53.448	65.18549877	31.21562155	93.462	14.32425405	98.63	99.17	76.506	26.15020097	42.55812159	0.0	30.94163677	30.34182051	31.0073385	0.0	14.3358042	25.89939568	0.0	21.75935185	0.0	31.40542149	30.25490446	39.71591489	15.28237874	38.23522059	29.81915964	27.00394937	0.0	20.4460223	52.09412563	30.57140286	0.0	21.98164706	28.6145	36.82622754	44.14109375	33.95333953	45.01707216	39.51195259	0.0	0.0	84.93494026	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.75459114	24.42774046	Grippotyphosa
ut364	71.69816981	95.628	95.64	93.548	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.54269831	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	25.54621008	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	74.86229282	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	65.69807558	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	94.19856354	66.586	92.703	0.0	28.21563485	87.349	24.69723971	41.29946541	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	36.80288476	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	85.45422078	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.24365417	24.68181679	Pomona
fmas_pn5	70.75439623	95.902	98.093	99.355	25.54756691	26.84550503	28.43484984	28.35850746	31.39503488	22.42	24.12432296	19.46286242	70.84715593	87.943	79.839	26.68295192	31.68982394	32.38087619	89.811	0.0	25.7142605	31.85853982	70.42220657	27.09815348	80.79105085	22.30433333	30.13266556	26.36826866	22.70504348	80.79105085	75.2019407	21.40462709	31.95146341	29.85044776	0.0	0.0	22.92329568	83.33309069	33.14881768	25.05877283	39.23679564	0.0	0.0	44.82763218	37.74069712	29.05530266	45.67489273	51.65177177	95.019	95.455	88.566	92.96501843	95.918	83.0	90.03	97.6	95.701	92.337	54.38093656	13.51336036	26.02008163	54.598	64.44417778	30.93875414	86.683	13.78371892	98.904	100.0	77.10858434	26.63438983	42.34775681	0.0	30.04446188	25.64088889	31.0073385	0.0	9.965034965	26.37851799	0.0	19.90725	0.0	30.1653719	30.57334395	39.71591489	15.28239203	38.23522059	32.22917771	27.42572152	0.0	44.23791822	51.75884757	30.8568	0.0	21.98164706	29.51782229	36.82661677	44.14109375	33.95333953	43.9865945	18.10370402	0.0	0.0	87.53236364	0.0	13.79295402	0.0	11.06541803	0.0	0.0	12.43609881	24.42774046	Grippotyphosa
bolman	72.64116981	95.628	95.64	93.871	25.06096837	26.67767114	29.39311821	27.61166418	31.39553779	22.42015302	23.73561479	20.47004027	72.20318644	83.688	0.0	28.12526202	30.98623239	32.38087619	99.623	48.05205195	23.36137311	32.44846018	70.89221127	26.61863309	53.67261017	54.65671569	30.46309934	24.54381095	24.1542029	52.54210169	0.0	21.23730936	29.51180488	29.10418657	0.0	0.0	19.26887043	63.23544118	75.96705801	26.22988525	39.23679564	0.0	0.0	41.37883908	36.53859375	29.29787409	46.0202699	51.6512973	96.935	95.455	36.24025581	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	86.18628228	99.745	90.805	94.815	96.133	66.586	92.703	0.0	28.21563485	87.349	24.69723971	28.51144654	100.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	43.8663197	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	84.93506494	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
pina1294	71.69816981	32.78677596	34.60520436	90.0	37.71313869	28.18777517	28.43440256	28.35841045	31.68644186	22.77609964	54.08564981	20.80531879	71.52505085	86.525	0.0	35.09634375	30.98630282	31.74589841	89.057	0.0	25.88231092	32.74367552	68.54429108	35.01168345	44.63240113	25.73514706	45.3645894	24.37843449	31.40126812	42.37271186	0.0	21.23766722	27.80501707	29.85035075	16.12908602	0.0	18.60447176	37.25469608	80.66345304	32.55259953	38.96453951	0.0	97.279	97.701	98.558	99.031	97.232	49.84945946	86.20726437	90.152	41.47247093	57.78921943	69.13247449	43.66648	19.63716012	27.6	28.05440724	35.24880843	45.61893051	16.51674174	27.29558929	41.37883908	37.77807407	74.58539227	30.26639225	0.0	0.0	29.0453029	45.48185241	100.0	100.0	0.0	28.2510583	27.77804274	25.32292506	0.0	13.63627273	21.82261871	22.52715385	24.07390741	0.0	32.645	31.52894904	40.07110284	15.94690365	39.21536765	29.81915964	21.51932489	0.0	23.04816357	52.93140704	30.57140286	0.0	21.98164706	28.01233735	35.32908383	43.74971875	33.95333953	40.89298969	44.39605747	0.0	30.78842365	84.93506494	0.0	14.08022989	25.50763883	7.786772541	6.862658088	0.0	11.75459114	23.15545547	Australis
ip1512011	72.64116981	95.628	95.64	93.871	0.0	26.67767114	29.39311821	0.0	31.39553779	22.42015302	23.73561479	20.47004027	0.0	83.688	0.0	0.0	0.0	32.38087619	28.30215849	0.0	23.36137311	32.44846018	70.89221127	0.0	26.55362712	0.0	0.0	24.54381095	0.0	22.59885876	0.0	21.23730936	0.0	0.0	0.0	0.0	19.26887043	0.0	32.32066298	0.0	38.41964305	0.0	0.0	0.0	0.0	0.0	46.0202699	51.6512973	96.935	95.455	0.0	92.46186265	95.663	83.0	90.03	97.2	95.701	91.954	76.737	17.41756757	0.0	23.56287931	0.0	29.55754144	0.0	92.703	0.0	28.21563485	87.349	0.0	0.0	0.0	31.83881166	30.76888034	30.74911628	0.0	15.38445804	26.37851799	0.0	21.29652778	0.0	32.23119008	30.89178344	39.71591489	15.61447176	38.72529412	29.81915964	21.09702532	0.0	48.69888476	51.92643216	30.8568	0.0	21.672	28.91559036	36.82634731	44.14109375	33.48851163	44.33021649	40.374	0.0	0.0	19.22097403	0.0	14.36786207	0.0	7.786772541	0.0	0.0	11.07311414	24.68181679	Pomona
3522_ct	70.75439623	98.907	98.91	99.677	25.06051582	27.01355201	28.43484984	27.61164179	32.55821221	23.13135943	24.12432296	15.43645638	70.16947119	86.879	0.0	27.40413702	30.98630282	32.38087619	90.566	87.013	23.36151261	32.15294985	71.36123474	27.57786571	52.54210169	54.65671569	30.13253642	24.04629187	23.67156522	53.10735593	0.0	21.23730936	29.26829268	29.10447761	16.12908602	0.0	23.25549502	63.23544118	75.69051105	26.69759251	38.96453951	0.0	0.0	41.95365517	36.53859375	30.02440678	46.36663668	51.95182583	95.785	95.076	16.86046512	96.14781407	96.684	83.667	91.23851964	97.6	96.38	88.889	75.529	100.0	100.0	100.0	100.0	100.0	100.0	100.0	100.0	29.04553942	76.506	24.69723971	16.9812327	96.99603577	30.94198206	25.64088889	31.0073385	0.0	9.964972028	25.65928058	0.0	21.75935185	0.0	30.1653719	30.25490446	39.71591489	15.28237874	38.23522059	32.22856928	27.00394937	0.0	23.04855019	52.26142714	30.57140286	0.0	22.29129412	29.21673193	37.12551497	44.14109375	33.95333953	45.01707216	28.01770259	0.0	0.0	84.6756	0.0	13.79312644	0.0	7.786772541	0.0	0.0	11.24365417	24.42774046	Cynopteri
202201150	100.0	99.18	98.638	99.032	25.06051582	22.81898993	30.67130671	29.10474627	31.977	20.99641281	21.40052918	15.43604027	97.62693559	98.582	0.0	27.40413702	31.68982394	33.65044762	89.057	86.364	28.73985882	32.15294985	70.42220657	27.57786571	52.54210169	54.65671569	30.13253642	17.24725705	23.67156522	53.10735593	0.0	22.0735786	29.26829268	29.10447761	0.0	29.68487562	23.2557907	62.99048039	75.41396409	26.69759251	39.23679564	0.0	20.748	41.95365517	36.53859375	30.02440678	45.67489273	51.95182583	95.019	94.697	66.27919961	96.48268844	96.939	82.333	90.93643505	97.6	96.606	88.506	76.435	82.88289189	99.49	100.0	99.753	99.724	100.0	99.73	97.808	28.21563485	76.506	24.69723971	41.08990985	98.283	30.94198206	27.7774359	29.71578295	42.538247	9.964972028	25.89939568	0.0	0.0	0.0	28.92609917	0.0	38.65230496	15.614701	38.2354902	29.81915964	26.58198312	31.42363993	40.14859851	52.09412563	30.57140286	0.0	20.43341176	28.6145	36.82622754	43.74971875	34.41816744	44.67364948	27.58591379	0.0	0.0	50.64964156	0.0	14.0806092	0.0	0.0	0.0	0.0	11.92500852	26.20870229	Pomona
201801190	72.64116981	95.355	95.64	93.871	25.06051582	26.67767114	29.71286901	27.61166418	31.39553779	22.42015302	24.12432296	20.47004027	72.54269831	84.397	0.0	26.44252644	30.98623239	32.38087619	98.868	87.662	23.36137311	32.44846018	70.89221127	27.33841966	80.79105085	22.54908333	29.80099338	24.54381095	22.94686957	80.79105085	0.0	21.23730936	32.19497561	28.35853731	0.0	0.0	19.26887043	82.59788971	80.93886188	25.76073302	38.96453951	0.0	0.0	44.82763218	37.74	28.81341404	45.67489273	49.84968468	96.935	95.455	90.116	92.29514238	95.918	83.0	90.03	97.6	95.701	91.954	72.50739577	17.41756757	25.76579082	54.598	64.69122963	80.38712983	88.862	13.78371892	0.0	28.21563485	98.494	26.39202663	42.34775681	0.0	26.906	30.76888034	25.58114729	0.0	15.55964161	26.37851799	0.0	21.29652778	0.0	31.81780165	30.57334395	39.71591489	15.61447176	38.23522059	29.51846386	26.58253165	0.0	43.49424535	51.75884757	30.57094286	0.0	21.672	28.6145	36.82634731	44.14109375	33.48851163	43.9865945	40.23	0.0	0.0	85.71428571	0.0	14.3677069	0.0	11.27036885	0.0	0.0	11.24365417	24.68181679	Autumnalis
