Strain,WP_004472242.1,WP_004472309.1,WP_004472333.1,WP_004479521.1,WP_004479530.1,WP_004479550.1,WP_004479575.1,WP_004479635.1,WP_004479640.1,WP_004479657.1,WP_004479675.1,WP_004479683.1,WP_004479718.1,WP_004479723.1,WP_004479740.1,WP_004479742.1,WP_004481573.1,WP_004494236.1,WP_032912999.1,WP_032918765.1,WP_032921295.1,WP_046690007.1,WP_050558826.1,WP_230457147.1,WP_230457148.1,WP_230457149.1,WP_282973983.1,WP_282973985.1,WP_282973986.1,WP_282973988.1,WP_282973997.1,WP_282974003.1,WP_282974006.1,WP_282974009.1,WP_282974011.1,WP_282974802.1,target
201801173,40.38478846153846,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.56354887218045,0.0,72.398,25.000125,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,90.141,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,11.173162011173186,0
201801184bis,38.4615,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.56354887218045,0.0,72.398,25.000125,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,90.141,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,11.173162011173186,0
201801185ter,38.4615,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,34.4976768558952,72.55671428571429,0.0,72.398,25.000125,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,90.141,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,11.173162011173186,0
201802615,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
201900329,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,20.00001904761905,0.0,65.27759722222223,0.0,0.0,76.2214983713355,84.138,60.336432692307696,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,27.695794117647058,66.66648226950355,77.65336312849162,0
201900341,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
201902968,38.4615,29.927401459854014,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.56354887218045,0.0,72.398,25.000125,0.0,0.0,76.87328990228013,84.828,74.0380889423077,71.044,86.47322705314009,0.0,76.84247368421053,90.141,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,11.173162011173186,0
202000074,38.4615,53.28486131386861,0.0,53.161344827586205,76.67150782361307,0.0,77.81348652931854,39.236795640326974,32.87264917127072,0.0,59.82534934497817,75.1883909774436,0.0,79.638,25.000125,0.0,0.0,77.1986970684039,84.138,74.2785576923077,70.707,86.47322705314009,0.0,74.73675789473684,91.549,0.0,72.77498952879581,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,62.99780796252927,13.970840686274508,68.79451063829787,11.173162011173186,0
202001249,38.4615,56.93388686131387,0.0,53.161344827586205,77.24012091038406,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202001619,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202001913,38.4615,8.029248175182483,0.0,53.161344827586205,77.24012091038406,0.0,78.2887321711569,39.236795640326974,32.87264917127072,0.0,58.078493449781654,75.1883909774436,0.0,72.3979185520362,0.0,0.0,0.0,76.87328990228013,84.828,74.2785576923077,71.044,25.12099516908213,0.0,72.63202105263159,92.958,0.0,72.5126780104712,8.67933962264151,0.0,37.13069620253164,16.021839779005525,39.77284090909091,61.82701639344262,82.10828676470588,0.0,11.173162011173186,0
202100001,38.461519230769234,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202100614,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,65.27759722222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88826815642457,0
202101402,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202101403,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202101578,38.46153846153847,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202101808,65.38457692307692,33.57667518248175,0.0,99.425,99.858,0.0,6.656164817749604,89.918,32.872885359116026,73.256,8.73353711790393,37.21801127819548,29.524114285714287,0.0,83.33329166666668,100.0,97.5,99.023,83.448,98.798,99.663,14.976,0.0,0.0,0.0,35.625418749999994,85.602,10.943569811320755,0.0,94.093111814346,98.066,91.477,46.36972365339578,30.39235294117647,74.46851063829787,88.26837988826817,0
202102907,38.461519230769234,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202102988,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.692283378746595,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.0380889423077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202102995,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,71.39407451923077,70.202,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202102996,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,73.55812499999999,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202102997,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.692283378746595,81.49154696132597,0.0,60.26224454148471,27.819766917293233,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,0.0,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202102999,38.46153846153847,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.2152044198895,0.0,60.26224454148471,40.60132330827068,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,0.0,43.77136026936027,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,68.85238407494145,82.10794117647058,0.0,11.173162011173186,0
202103001,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.692283378746595,81.49154696132597,0.0,60.26224454148471,75.56354887218045,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,6.009603365384615,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202103003,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.692283378746595,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,0.0,69.69656565656565,88.40584541062802,46.47878873239437,65.263,84.50695774647888,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202103004,38.46184615384615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,23.798206730769234,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202103005,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.54690553745928,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202103006,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,54.567548076923075,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202200046,100.0,100.0,0.0,99.713,99.573,0.0,87.63828843106181,91.553,32.87312154696133,99.225,0.0,99.248,98.095,98.19,86.11116666666666,93.443,92.5,98.697,100.0,99.279,99.663,14.976,0.0,97.895,92.958,76.250125,84.031,10.943569811320755,0.0,97.89,99.724,92.045,46.36972365339578,30.146823529411762,68.08505673758864,89.943687150838,0
202200246,38.4615,0.0,0.0,53.161344827586205,77.38252489331435,0.0,78.13,79.29180926430517,32.87264917127072,68.99222093023256,60.26161135371179,74.81224060150376,18.0952380952381,73.756,0.0,0.0,0.0,76.87328990228013,83.448,74.0380889423077,70.37,88.40584541062802,0.0,66.3161052631579,88.732,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,85.083,80.114,51.05374707259953,30.39249019607843,64.53923404255319,11.173162011173186,0
202201145,38.4615,0.0,0.0,53.161344827586205,77.38252489331435,0.0,78.13,79.29180926430517,32.87264917127072,68.99222093023256,60.26161135371179,74.81224060150376,18.0952380952381,73.756,0.0,0.0,0.0,76.87328990228013,83.448,74.0380889423077,70.37,88.40584541062802,0.0,66.3161052631579,88.732,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,85.083,80.114,51.05374707259953,30.39249019607843,64.53923404255319,11.173162011173186,0
202202118,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.034,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202202119,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202202764,100.0,100.0,99.125,100.0,99.716,98.214,99.683,98.365,95.30375690607735,95.34899224806202,14.846917030567685,99.248,98.095,98.19,98.611,98.361,95.0,99.023,83.448,99.519,99.327,14.976,95.775,96.842,98.592,77.499625,84.817,10.943569811320755,0.0,98.312,98.066,52.272670454545455,98.595,98.039,72.34068085106382,69.27365363128493,1
202202766,100.0,100.0,100.0,100.0,100.0,100.0,99.842,100.0,100.0,100.0,100.0,100.0,100.0,99.548,100.0,100.0,97.5,100.0,100.0,100.0,100.0,100.0,98.592,98.947,98.592,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,99.291,99.441,1
202202768,73.07723076923077,0.0,0.0,84.19586206896552,55.05019630156472,0.0,33.91427892234548,85.831,33.424986187845306,86.822,13.100410480349344,37.9703007518797,26.66655238095238,0.0,0.0,0.0,0.0,73.28974592833876,79.31,22.35566826923077,72.39043771043771,68.59899516908213,0.0,32.63182105263158,0.0,0.0,68.58598429319372,8.302,0.0,35.86534177215189,8.839839779005525,88.636,35.83158548009367,85.04903431372549,0.0,31.843508379888267,0
202202802,38.4615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.692283378746595,81.49154696132597,0.0,60.26224454148471,74.81224060150376,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,55.55579797979797,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
202303415,75.00025,7.664233576642336,81.40076586433261,53.44831034482759,83.0730014224751,76.78584375,79.398,80.38151498637602,80.93886187845304,76.35653488372093,11.353764192139737,72.55620300751879,27.61881904761905,0.0,71.52756944444445,0.0,0.0,84.03891205211725,75.172,0.0,77.77735353535354,15.458821256038647,45.07060563380282,0.0,0.0,0.0,73.298,57.358196226415096,42.2578935483871,37.974683544303794,86.188,80.11321022727272,68.85209601873537,67.15667401960783,0.0,74.02243016759778,0
211U,57.692653846153846,7.299295620437956,0.0,89.36788793103449,79.801,0.0,0.0,80.65424795640327,81.76767955801104,74.806,12.22707423580786,38.34541353383458,25.714057142857143,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.43109090909091,80.19371014492754,49.29612676056338,18.947463157894738,0.0,0.0,73.55984293193718,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,66.27596721311475,82.1075294117647,66.66648226950355,81.006,0
274_IZSLER,38.46184615384615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
4-I,57.692519230769236,7.299295620437956,0.0,89.36788793103449,79.801,0.0,0.0,80.65424795640327,81.76767955801104,74.806,12.22707423580786,38.34541353383458,25.714057142857143,0.0,79.16697222222223,0.0,0.0,76.2214983713355,84.828,79.56703125,76.43124579124579,80.19371014492754,49.29612676056338,0.0,0.0,0.0,73.55984293193718,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,66.27596721311475,82.1075294117647,66.66648226950355,81.006,0
406_IZSLER,57.692653846153846,29.56171532846715,0.0,89.36788793103449,79.943,0.0,0.0,80.65424795640327,33.97756077348066,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,77.77754166666668,0.0,0.0,76.2214983713355,84.828,79.56703125,76.76797306397306,80.19371014492754,0.0,18.947463157894738,0.0,0.0,74.08358638743455,10.188671698113206,10.967580645161291,36.709177215189875,85.635,78.409,35.59689695550351,29.65727450980392,66.66648226950355,79.88830726256982,0
425_IZSLER,38.46184615384615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
441_IZSLER,38.46184615384615,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.26224454148471,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,91.549,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,11.173162011173186,0
56101,0.0,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,25.352112676056336,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,0.0,0
56601,35.89734615384615,29.075265206812656,0.0,53.1613448275862,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261868995633186,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062803,46.47878873239437,71.57867368421053,83.56823474178402,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,11.173162011173186,0
56601-V,30.76903846153846,29.926660583941604,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062802,46.47878873239437,71.57867368421053,81.69035211267605,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,0.0,0
56602,57.692653846153846,7.299295620437956,0.0,89.36788793103449,79.801,0.0,0.0,80.65424795640327,81.76767955801104,74.806,12.22707423580786,38.34541353383458,21.90489523809524,0.0,79.16697222222223,0.0,0.0,75.89609120521173,84.138,79.56703125,77.10438047138047,80.19371014492754,49.29612676056338,0.0,0.0,0.0,73.29821989528796,10.188671698113206,10.967580645161291,36.709177215189875,85.912,78.409,66.27596721311475,81.373,60.9932340425532,74.30167597765363,0
56605,63.461423076923076,8.029167883211677,0.0,53.161344827586205,77.38252489331435,0.0,78.13,79.29180926430517,32.87264917127072,68.99222093023256,60.261681222707416,75.1883909774436,0.0,73.756,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,0.0,66.3161052631579,56.337971830985914,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,85.083,80.114,51.05374707259953,30.39249019607843,63.12029078014185,0.0,0
56618,0.0,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,52.838427947598255,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.37,88.40584541062802,46.47878873239437,65.263,25.352112676056336,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,0.0,0
56620,30.76903846153846,29.926660583941604,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062802,46.47878873239437,71.57867368421053,81.69035211267605,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,0.0,0
56659,0.0,79.19730656934307,0.0,54.88474712643678,84.63722332859174,76.78584375,78.922,80.38151498637602,81.2152044198895,67.44172868217055,10.48034497816594,73.30836466165412,23.80971428571429,76.923,66.66702777777778,0.0,0.0,83.38758306188926,75.172,0.0,78.45147474747475,15.458821256038647,45.07060563380282,62.10557894736843,53.521014084507044,0.0,71.98905235602093,10.188671698113206,10.645074193548387,37.974683544303794,86.188,79.54545454545455,68.61786885245901,83.0885294117647,63.12029078014185,74.30193854748603,0
56660,30.76903846153846,29.926660583941604,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062802,46.47878873239437,71.57867368421053,81.69035211267605,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,0.0,0
56666,30.76903846153846,29.926660583941604,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,65.74603591160222,0.0,60.261681222707416,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062802,46.47878873239437,71.57867368421053,81.69035211267605,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,0.0,0
56673,30.76903846153846,29.926660583941604,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,60.261681222707416,75.1883909774436,0.0,75.113,0.0,0.0,0.0,76.87328990228013,83.448,74.2785576923077,70.707,88.40584541062802,46.47878873239437,71.57867368421053,81.69035211267605,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,81.86247794117646,0.0,0.0,0
56678,0.0,56.93388686131387,0.0,53.161344827586205,77.38252489331435,0.0,78.13,38.964539509536785,81.49154696132597,0.0,52.838427947598255,75.1883909774436,0.0,79.638,0.0,0.0,0.0,76.87328990228013,83.448,74.75951682692308,70.37,88.40584541062802,46.47878873239437,52.63174736842105,25.352112676056336,0.0,71.98905235602093,8.67933962264151,0.0,37.5526582278481,16.021839779005525,39.77284090909091,69.08620140515222,82.10794117647058,0.0,0.0,0
611,54.273532051282054,31.706297901459855,0.0,48.39097241379311,76.67150782361307,0.0,65.531206022187,38.22120906613822,49.874390256152694,0.0,51.30982096069869,56.315725563909766,39.04770793650794,62.44328733031674,49.99985648148149,0.0,0.0,75.20351465798046,84.72928571428572,73.9579326923077,68.44631794131793,29.73211111111111,32.39452112676056,76.14024210526316,63.58156338028169,0.0,72.77498952879581,9.22820617495712,0.0,18.45024204065976,14.272435850214855,40.08830050505051,37.7383650050184,23.997308155080212,47.09242127659574,23.60328002793296,0
782,55.3847576923077,22.810413321167882,0.0,67.81592313218391,78.18868326220958,27.67815625,78.13,47.52054877384196,52.59655138121546,74.806,42.18344017467249,68.0452872180451,28.57128888888889,0.0,61.11135648148149,0.0,0.0,76.67765472312703,84.138,73.55751586538462,71.64972592592594,57.198150724637685,47.88745774647887,61.26339789473684,73.5915809859155,0.0,64.46298887434554,8.981206037735848,10.967580645161291,32.65821434599157,30.883706629834258,47.61359545454546,54.39111826697892,44.068745098039216,65.24841134751773,45.53070251396648,0
80-412,69.23053846153846,7.664233576642336,0.0,84.19586206896552,55.05019630156472,0.0,33.91427892234548,85.831,33.42580110497238,86.822,13.100410480349344,37.9703007518797,20.00001904761905,0.0,0.0,0.0,0.0,73.28974592833876,79.31,63.22097836538461,72.39043771043771,68.59899516908213,0.0,0.0,0.0,0.0,68.58598429319372,8.302,0.0,35.86534177215189,9.944917127071822,88.636,35.83158548009367,85.04903431372549,0.0,31.28499441340782,0
