Strain,WP_003009310.1,WP_003009323.1,WP_003009327.1,WP_003009344.1,WP_003009356.1,WP_003009375.1,WP_003009380.1,WP_003009386.1,WP_003009407.1,WP_003009413.1,WP_003009428.1,WP_003009471.1,WP_003009473.1,WP_003009476.1,WP_003009503.1,WP_003009508.1,WP_003009523.1,WP_003009525.1,WP_003009529.1,WP_003009573.1,WP_003009580.1,WP_003009589.1,WP_003009621.1,WP_003009636.1,WP_003009665.1,WP_003009722.1,WP_003009741.1,WP_003009765.1,WP_003009776.1,WP_003009804.1,WP_003009812.1,WP_003009872.1,WP_003009876.1,WP_003009878.1,WP_003009880.1,WP_003009886.1,WP_003009905.1,WP_003009932.1,WP_003009939.1,WP_003009943.1,WP_003009949.1,WP_003009953.1,WP_036096920.1,WP_036096929.1,WP_036096931.1,WP_036096935.1,WP_036096936.1,WP_036096942.1,WP_036096945.1,WP_036096948.1,WP_036096962.1,WP_036096970.1,WP_036096972.1,WP_036096998.1,WP_036097005.1,WP_196221670.1,WP_230458349.1,target
202103005,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,69.77537942122187,0.0,79.394,59.43991150442477,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
202103006,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,47.115043269230775,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,59.43991150442477,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
202200046,71.0962657807309,80.95260952380953,80.06525490196078,72.829,0.0,71.34464912280701,0.0,34.45394957983193,67.82321766561515,77.07643853820598,15.662887048192772,70.60937275985663,56.38470149253731,62.25923076923076,41.97311036789298,88.98542608695654,24.617592529711374,70.41810932475884,25.51448559670782,30.303272727272727,66.224,11.16498058252427,23.529594427244582,89.26873902439024,67.82350788643534,86.236,0.0,49.73830366492147,55.03841343669251,38.10457806691449,54.954639639639645,72.97258783783784,75.466,0.0,77.62215034965034,78.13623655913979,75.172,37.54806130268199,42.67119218241043,62.937377622377625,0.0,22.598610169491522,81.10405095541401,69.40124786324786,80.42,71.04110841654779,28.30211320754717,0.0,0.0,85.56981772151899,79.85061940298506,0.0,26.971170124481326,73.51,71.20411256544503,74.91,34.2107033492823,0
202200246,68.77067774086379,85.71382857142856,80.392,30.53198879551821,0.0,71.63775438596491,0.0,36.13442857142857,64.03777917981073,74.41821926910298,15.060337349397589,68.10029032258063,0.0,63.46129807692308,41.97311036789298,89.565,11.545151103565365,70.09630225080386,24.279670781893003,79.394,67.10945132743363,72.816,18.885696594427248,89.75596341463414,71.6084858044164,87.36,0.0,50.78500785340314,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.077,76.34417204301074,80.6896551724138,33.33325670498084,70.68373941368078,62.47058275058274,0.0,22.59885875706215,79.83008067940553,54.3592,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,80.597,0.0,28.21539419087137,72.18576158940397,70.942,76.344,37.798564593301435,0
202201145,68.77067774086379,85.71382857142856,80.392,30.53198879551821,0.0,71.63775438596491,0.0,36.13442857142857,64.03777917981073,75.08277408637873,15.060337349397589,68.09997849462366,0.0,63.46129807692308,41.97311036789298,89.565,11.545151103565365,70.09630225080386,24.279670781893003,79.394,67.10945132743363,72.816,18.885696594427248,89.75596341463414,71.6084858044164,87.36,0.0,50.78500785340314,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.077,76.34417204301074,80.6896551724138,33.33325670498084,70.68373941368078,62.47058275058274,0.0,22.59885875706215,79.83008067940553,54.1884,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,80.597,0.0,28.21539419087137,72.18576158940397,70.942,76.344,37.798564593301435,0
202202118,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.40426991150443,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,68.91916216216217,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,58.74125874125875,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
202202119,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.571,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
202202764,70.7646046511628,80.95260952380953,80.06525490196078,31.372254901960783,0.0,71.63701754385966,0.0,34.45394957983193,67.50760883280756,77.40821926910299,15.662887048192772,70.96758064516129,84.74299336650084,62.25923076923076,41.97311036789298,88.69596521739132,12.22429881154499,70.41810932475884,0.0,89.091,6.784631268436578,11.16498058252427,23.529594427244582,55.85358048780488,67.50835331230283,83.989,0.0,49.73830366492147,75.194,38.10457806691449,69.369,72.63488513513514,75.155,0.0,77.97243706293706,78.49505376344085,77.93081379310344,37.54806130268199,22.149954397394136,0.0,0.0,85.876,81.74064968152867,70.25626666666666,80.42,71.3269215406562,37.7354213836478,0.0,0.0,85.31646075949367,79.85061940298506,0.0,26.971170124481326,73.51,71.20411256544503,74.91,34.68900000000001,0
202202766,71.0962657807309,80.95260952380953,79.73840522875818,72.269,0.0,71.63701754385966,0.0,34.45394957983193,67.50760883280756,77.40821926910299,15.81322138554217,70.96758064516129,84.74299336650084,62.49951923076923,41.97311036789298,88.69596521739132,24.447830220713072,69.77536977491961,0.0,87.273,6.932112094395281,70.874,22.91060371517028,88.7808,68.45470977917982,86.236,0.0,86.649,75.194,38.28959665427509,68.769,72.97258783783784,75.466,91.636,77.97243706293706,78.49505376344085,75.172,37.9308122605364,34.85359283387622,51.51543822843823,0.0,75.141,81.5287770700637,70.08583418803418,79.72,71.4693266761769,37.7354213836478,0.0,0.0,85.8231746835443,81.34339552238805,0.0,26.971170124481326,73.51,69.89554712041884,74.91,34.2107033492823,0
202202768,82.39235880398671,95.714,90.85,81.23271708683473,74.46219354838709,88.304,89.13,83.61325630252102,81.38844164037855,94.02,29.969783132530118,84.58796415770608,98.176,30.528692307692307,84.11378929765885,59.42009565217391,0.0,83.601,0.0,93.636,22.7137610619469,81.068,22.600263157894737,94.14649756097562,79.81097791798108,96.91,85.6439108910891,19.37164397905759,79.8452196382429,86.98838847583643,91.291,87.162,85.714,0.0,74.1262097902098,88.172,90.345,84.67445210727969,0.0,0.0,0.0,93.785,92.35660297239914,87.17927521367523,96.503,60.05674750356633,86.164,47.36837894736842,87.166,93.16454177215189,85.821,87.60123989218327,89.627,81.4566225165563,81.937,96.77389247311828,85.88522727272726,1
202202802,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,65.44831893687707,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,55.405675675675674,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,32.94992337164751,0.0,24.708603729603727,0.0,80.79105084745763,80.25501910828025,34.70056752136752,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
202303415,69.76764119601329,86.66666666666667,81.373,31.372254901960783,0.0,73.39144736842105,74.783,36.97473949579832,70.66238485804416,78.405,12.951727409638554,66.66623655913979,85.90412935323383,0.0,41.97311036789298,90.725,64.855701188455,73.63340836012861,79.012,30.60570909090909,34.36591150442478,11.650398058252426,21.36243962848297,90.48743414634146,70.66273186119874,84.27,0.0,49.21465968586388,52.45510594315246,69.88885315985131,52.55221621621621,67.5675,74.534,0.0,76.57374825174826,78.85286021505375,75.862,34.09985057471264,71.98674918566775,65.9677972027972,40.708084955752206,78.53124858757062,81.95350318471337,71.45310256410256,80.4193006993007,74.32287303851639,39.62275471698113,77.368,73.797,85.8231746835443,79.851,0.0,29.0458755186722,73.50993377483444,71.4655942408377,76.344,36.124105263157894,0
211U,71.4289169435216,84.76198095238095,79.739,76.47019607843137,0.0,73.68427777777777,69.13,0.0,70.97838485804417,76.412,10.241132530120481,72.04295698924732,84.74299336650084,62.980810096153846,41.97311036789298,90.435,64.855701188455,70.41821864951768,79.835,29.69692121212121,51.622477876106196,71.359,53.56052012383901,90.2436292682927,71.6084858044164,86.798,0.0,50.785591623036645,78.55293281653746,38.47611895910781,71.471,66.55389527027027,75.77675776397514,0.0,76.92328671328671,75.62754838709677,80.00044137931035,75.09603448275863,70.03213680781758,63.40286713286713,63.540261946902646,76.83642937853108,69.42637579617835,72.47868376068377,78.322,73.181,0.0,76.842,72.727,84.30403037974683,79.104,0.0,29.87507053941909,71.52296026490068,71.99,77.419,36.124105263157894,0
274_IZSLER,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
4-I,71.4289169435216,84.76198095238095,79.739,67.5070588235294,0.0,73.68427777777777,66.08668695652175,0.0,70.97838485804417,76.412,10.241132530120481,71.68487455197132,84.74299336650084,62.980810096153846,41.97311036789298,90.435,30.899915110356538,70.41821864951768,79.424,29.69692121212121,67.99413864306786,71.359,26.62544891640867,90.2436292682927,71.6084858044164,86.798,0.0,50.785591623036645,78.55293281653746,26.208332713754647,71.471,66.55389527027027,75.77675776397514,0.0,76.92328671328671,75.62754838709677,80.00044137931035,75.09603448275863,70.35807166123777,64.10234265734266,60.35415221238938,76.83642937853108,77.70682590233545,72.47868376068377,78.322,73.181,0.0,76.842,72.727,84.30403037974683,79.104,0.0,29.87507053941909,71.52296026490068,71.99,77.419,36.124105263157894,0
406_IZSLER,71.4289169435216,36.190285714285714,79.739,42.29705882352942,69.08621774193549,73.39199122807018,69.13,0.0,70.97838485804417,76.412,10.241132530120481,72.4010394265233,29.35272968490879,62.980810096153846,75.75266889632107,90.435,24.10873853989813,70.41821864951768,27.983925925925924,29.69692121212121,68.14135545722714,71.359,53.56052012383901,89.02460487804878,71.6084858044164,15.449640449438204,0.0,50.785591623036645,78.55293281653746,38.47611895910781,71.471,66.55389527027027,75.77675776397514,0.0,76.92328671328671,74.90991397849463,80.00044137931035,75.09603448275863,70.03213680781758,63.17011888111888,63.540261946902646,23.729084745762716,41.188968152866245,72.13710085470085,78.322,73.324,0.0,0.0,0.0,27.088688607594936,79.104,73.04552021563343,29.87507053941909,71.52296026490068,71.99,53.763297491039424,69.37837320574162,0
425_IZSLER,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.3592,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
441_IZSLER,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,47.64424083769634,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,80.79105084745763,80.25501910828025,54.016666666666666,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56101,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,19.194941176470586,32.68283170731707,28.076107255520505,87.36,0.0,42.93180628272251,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,48.951062937062936,0.0,81.35621468926554,81.10405095541401,54.87197264957265,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56601,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.06033734939759,68.10029032258063,85.07467993366501,63.22081730769232,63.545471571906354,89.565,11.20527504244482,70.09630225080386,0.0,79.394,67.40457817109144,72.816,18.885696594427248,32.68283170731707,28.07610725552051,87.079,0.0,44.502617801047116,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,58.041740481740476,0.0,81.16782674199624,81.24551309271055,54.41601253561254,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56601-V,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,85.07467993366501,63.220817307692315,63.545471571906354,89.565,11.205275042444821,70.09630225080386,0.0,79.394,67.40457817109144,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.079,0.0,42.93180628272251,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,49.18405594405594,0.0,81.35621468926554,81.5287770700637,54.529818803418806,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56602,71.4289169435216,84.76198095238095,79.085,76.47019607843137,0.0,73.39199122807018,69.13,0.0,70.97838485804417,76.412,15.813379518072288,72.4010394265233,84.74299336650084,62.980810096153846,41.97311036789298,90.435,64.855701188455,70.09630225080386,79.835,30.000072727272727,67.99413864306786,71.359,29.10232507739938,90.2436292682927,71.6084858044164,86.798,0.0,50.785591623036645,78.55293281653746,68.587,71.471,66.89145608108107,75.77675776397514,0.0,76.92328671328671,75.62754838709677,80.00044137931035,74.71254789272031,70.358,63.40286713286713,63.540261946902646,76.83642937853108,77.91940552016985,72.30739145299145,78.322,73.181,0.0,76.842,72.727,84.30403037974683,79.104,0.0,29.87507053941909,71.52296026490068,71.728,77.419,36.124105263157894,0
56605,68.77067774086379,85.71382857142856,80.392,30.53198879551821,0.0,71.63775438596491,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,0.0,64.18274038461539,41.97311036789298,89.565,11.545151103565365,70.09630225080386,24.279670781893003,79.394,55.0146017699115,72.816,18.885696594427248,90.73123902439025,71.6084858044164,87.36,0.0,50.78500785340314,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.077,76.34417204301074,80.6896551724138,33.71659003831418,70.68373941368078,62.47058275058274,0.0,22.59885875706215,80.89217834394906,54.87197264957265,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,80.597,0.0,28.21539419087137,72.18576158940397,70.942,76.344,37.798564593301435,0
56618,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.46129807692308,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,67.55114454277286,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.36,0.0,42.93180628272251,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,81.35621468926554,81.10405095541401,54.87197264957265,80.41976223776223,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56620,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,85.07467993366501,63.220817307692315,63.545471571906354,89.565,11.205275042444821,70.09630225080386,0.0,79.394,59.29178466076696,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.079,0.0,42.93180628272251,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,62.47058275058274,0.0,81.35621468926554,81.5287770700637,54.529818803418806,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56659,70.7646046511628,86.19024761904762,81.699,80.112,0.0,73.3921052631579,0.0,36.97473949579832,70.66238485804416,77.741,10.692692771084337,67.02501792114695,86.06957877280264,0.0,41.80593979933111,91.014,24.9576740237691,72.99056913183279,0.0,30.60570909090909,45.13265486725663,11.16498058252427,22.600356037151702,90.48743414634146,71.29356151419559,84.551,0.0,49.73830366492147,53.23009819121447,37.73283271375465,53.153153153153156,67.2299391891892,74.534,0.0,76.57374825174826,78.49505376344085,75.862,34.48304597701149,72.96455374592834,65.03506993006992,0.0,80.22612994350283,81.315923566879,70.25604615384616,81.11937062937062,74.75048216833096,38.99395597484276,0.0,0.0,85.8231746835443,79.851,0.0,28.630755186721995,73.50993377483444,70.681,75.986,36.363894736842106,0
56660,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,85.07467993366501,63.220817307692315,63.545471571906354,89.565,11.205275042444821,70.09630225080386,0.0,79.394,61.79957227138643,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.079,0.0,42.93180628272251,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,62.47058275058274,0.0,81.35621468926554,81.5287770700637,54.529818803418806,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56666,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,85.07467993366501,63.220817307692315,63.545471571906354,89.565,11.205275042444821,70.09630225080386,0.0,79.394,34.07095575221239,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.079,0.0,42.93180628272251,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,62.47058275058274,0.0,81.35621468926554,81.5287770700637,54.529818803418806,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56673,68.77067774086379,85.71382857142856,81.046,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,85.07467993366501,63.220817307692315,63.545471571906354,89.565,11.205275042444821,70.09630225080386,0.0,79.394,67.40457817109144,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.079,0.0,42.93180628272251,77.51930232558139,68.401,70.27,69.59456756756757,73.29242236024844,0.0,73.427,76.34417204301074,80.6896551724138,34.099923371647506,0.0,62.23730536130537,0.0,81.35621468926554,81.5287770700637,54.529818803418806,81.11865034965035,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
56678,68.77067774086379,85.71382857142856,80.392,31.092829131652664,0.0,71.92954385964912,0.0,36.13442857142857,64.03777917981073,75.41554817275747,15.060337349397589,68.10029032258063,84.9089552238806,63.701538461538455,63.545471571906354,89.565,23.769076400679115,70.09630225080386,0.0,79.394,50.147197640117994,72.816,18.885696594427248,32.68283170731707,28.076107255520505,87.36,0.0,42.93180628272251,77.51930232558139,37.73216356877323,70.27,69.25686486486485,73.29242236024844,0.0,73.427,75.62754838709677,81.37886896551724,33.33325670498084,0.0,62.47058275058274,0.0,81.35621468926554,81.10405095541401,54.87197264957265,72.72727272727273,69.89986875891584,39.62275471698113,0.0,0.0,86.32889113924051,37.313208955223885,0.0,28.21539419087137,72.18576158940397,70.681,76.344,35.88474162679426,0
611,29.44728903654485,27.445907359307363,74.57515784313725,32.05989941431118,0.0,71.76281453634085,0.0,34.5588287815126,25.98224835101807,73.99136022781205,16.45669646768894,49.29945975887911,60.48902902155888,62.74035496794872,28.899397689267257,64.84838181818182,17.487412563667235,69.97587138263665,24.279670781893003,45.92294159779615,67.19781209439529,24.801473962930274,20.54607908809457,16.230614412416852,27.502279323200458,31.69068539325843,15.346470297029702,36.31601356496907,45.99486194167589,46.42181087360595,44.28071416871417,67.47085424710424,67.04640269151137,0.0,28.353518436109344,74.27340700915971,56.99061692789969,31.111101149425288,0.0,61.818172494172494,0.0,32.70545197740113,78.25889978768576,42.548620046620044,79.72038461538463,69.61465335235377,38.05032075471698,0.0,19.96432798573975,37.859731185270434,31.769617270788917,76.8196334231806,28.44206035458318,71.52317880794702,70.419,28.250408927989568,34.51832809295967,0
782,52.62456212624585,61.237872380952375,80.327,60.391929971988795,0.0,72.33904502923977,71.44928695652175,36.13442857142857,51.10408958990537,75.54828372093023,14.126628915662646,69.24733906810036,85.07460088446656,62.9806889423077,42.74233511705687,79.76803594202899,52.24973089983022,70.35363665594855,84.22500000000001,58.48492242424243,67.25676769911504,48.058365048543685,43.65334551083591,32.7316887804878,36.466792429022085,58.876712921348314,17.32649504950495,48.21992931937173,63.979523514211884,53.25257063197026,62.10177897897897,68.04045878378379,73.85127204968943,0.0,51.6786013986014,75.98575913978495,67.58626206896551,41.83928965517241,40.87927035830619,62.23755827505827,74.04142064896755,45.42384632768362,78.68350276008493,58.05147350427351,80.13997902097901,54.92133808844508,39.62275471698113,75.78933333333335,73.08400178253119,62.32915493670887,42.387861194029846,77.35871159029651,28.46451784232365,65.23181622516556,63.154689136125654,52.90317347670251,33.55273803827751,0
80-412,81.72746843853821,95.714,90.85,95.518,74.46219354838709,88.304,89.13,83.61325630252102,81.38844164037855,94.02,68.67457379518072,84.58796415770608,98.176,88.22116826923077,84.11378929765885,94.493,86.078,83.601,96.296,93.636,78.9080825958702,81.068,22.600263157894737,94.14649756097562,79.81097791798108,96.91,85.6439108910891,49.214489528795816,79.8452196382429,86.98838847583643,91.291,87.162,85.714,0.0,74.1262097902098,88.172,90.345,84.67445210727969,0.0,72.96064335664336,0.0,93.785,92.99320594479829,88.20533333333333,96.503,60.05674750356633,86.164,95.263,81.81858288770053,93.16454177215189,85.821,87.60123989218327,89.627,81.4566225165563,81.937,96.77389247311828,84.92781818181818,1
898,69.65675747508305,69.20598095238095,80.17433333333334,46.218618113912235,69.08621774193549,72.41702631578947,69.13,36.13442857142857,66.35131440588854,75.74769878183831,13.453935742971886,69.53387335722819,66.39021337755666,63.30113541666666,67.61453734671126,89.855,23.88229711375212,70.2036077170418,27.983925925925924,62.82830707070707,67.74788151425763,72.33033333333333,30.65013415892673,51.46342276422764,42.58690010515247,63.38988014981273,0.0,47.1205462478185,77.86384582256674,37.980148698884754,70.67033333333333,68.35587499999998,74.12053416149068,0.0,74.59242890442891,75.38833691756271,80.91939310344827,47.25418263090677,70.03213680781758,62.703761460761456,63.540261946902646,61.9587834274953,67.37452937013447,60.456091168091156,79.72050815850815,71.04124583927722,39.62275471698113,0.0,0.0,66.58215696202532,51.24347263681593,73.04552021563343,28.768619640387275,71.96482781456955,71.11733333333332,68.8170991636798,47.04928548644338,0
