Unnamed: 0	WP_002725873.1	WP_002740826.1	WP_002740861.1	WP_032853071.1	WP_002740902.1	WP_002740804.1	WP_002740724.1	WP_078313319.1	WP_016749081.1	WP_002738232.1	WP_002740722.1	WP_002741071.1	WP_002740041.1	WP_230456805.1	WP_002738295.1	WP_002733661.1	WP_050547976.1	WP_002727927.1	WP_000406134.1	WP_000275679.1	WP_000799637.1	WP_000579813.1	WP_001052314.1	WP_002115474.1	WP_000600954.1	WP_004503087.1	WP_061236010.1	WP_198288176.1	WP_004503102.1	WP_239248150.1	WP_223809837.1	WP_001106774.1	WP_002733615.1	WP_039942433.1	WP_244265121.1	WP_010578390.1	WP_000667982.1	WP_003009953.1	WP_036096970.1	WP_003009503.1	WP_003009636.1	WP_036096962.1	WP_196221670.1	WP_003009473.1	WP_003009529.1	WP_003009523.1	WP_003009310.1	WP_282974009.1	WP_004479640.1	WP_282974006.1	WP_004479635.1	WP_282973988.1	WP_004434477.1	WP_004434773.1	WP_004434738.1	WP_004434663.1	WP_004421329.1	WP_004421044.1	WP_004448468.1	WP_036063888.1	WP_243817855.1	WP_004450706.1	WP_004421460.1	WP_004450681.1	WP_036063866.1	WP_016748630.1	WP_016560406.1	WP_016560441.1	WP_016560449.1	WP_016560426.1	WP_016560398.1	WP_000980525.1	WP_017214689.1	WP_020981249.1	WP_000020777.1	WP_002076509.1	WP_000535865.1	WP_001117631.1	WP_000697351.1	WP_029781911.1	WP_000041234.1	WP_002108487.1	WP_002108506.1	WP_002108483.1	WP_025180280.1	WP_002108502.1	WP_002108526.1	WP_000665193.1	WP_000651740.1	WP_000579360.1	WP_000723079.1	WP_002108504.1	WP_237578347.1	WP_004280058.1	WP_100224632.1	WP_004779589.1	WP_000361605.1	WP_000699347.1	WP_000623952.1	WP_000208484.1	WP_000373631.1	WP_000723077.1	WP_000853941.1	WP_000824284.1	WP_000125000.1	WP_000950837.1	WP_000721297.1	WP_000703222.1	WP_032921258.1_26	WP_004483359.1_59	WP_004462133.1_63	WP_004478059.1_71	WP_004462889.1_79	WP_004477915.1_81	WP_061209096.1	WP_061209098.1	WP_228008733.1	True_serogroup
198085	99.057	33.06047541	40.05409537	94.839	25.00018651	39.17235766	42.78489262	0.0	100.0	100.0	99.709	98.442	55.51603559	98.79	99.611	100.0	99.661	98.936	0.0	68.2694375	36.62005634	33.65044762	0.0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0.0	81.05551559	100.0	25.49066176	45.36456954	40.29884909	56.03878261	76.83642938	0.0	41.97311037	90.24362927	79.104	77.419	84.74299337	79.835	64.85570119	71.42891694	81.373	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98057692	33.65640678	0.0	31.81775758	13.56608721	20.60321608	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	26.02040816	53.448	65.92581728	84.53084254	28.81341404	27.38582988	24.21289104	14.25598742	40.4434349	16.59219283	27.7774359	25.83941085	42.36666381	0.0	23.26164508	26.92345055	22.22208333	0.0	28.92609917	0.0	36.52488298	31.39883447	26.91	38.2354902	32.83088554	30.80179747	42.22579051	0.0	40.14859851	0.0	22.27809045	30.57094286	33.19806073	20.43341176	0.0	28.91539157	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.45462597	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.58207214	Javanica
lt2156	72.64116981	33.60671585	36.51189646	88.065	94.048	29.92694647	41.77872483	0.0	90.096	87.313	80.814	86.75368831	54.804	0.0	87.93736965	53.02020134	72.88122034	84.043	0.0	36.29797837	35.91537324	32.38087619	0.0	95.12240418	83.77327925	0.0	97.647	54.78018605	54.57237758	12.47873356	66.19746479	40.04810791	26.55362712	20.83354657	39.40418543	40.13265672	61.8359372	22.59885876	0.0	41.97311037	89.75596341	79.851	76.344	0.0	23.86788477	11.5451511	46.17950831	30.1474902	32.87264917	34.19184309	47.4113079	37.55265823	0.0	0.0	27.88461538	23.97092252	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	24.74507653	23.56287931	29.3830963	30.93875414	21.30780145	0.0	24.45527361	10.90155346	41.55132687	26.906	25.21333333	30.74911628	0.0	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	10.75085324	18.93689037	24.50964706	73.795	29.1138481	0.0	55.71447143	14.86994796	0.0	22.44572864	30.57094286	36.84246559	20.12397833	11.98664039	83.434	66.16785629	61.65832383	44.14109375	23.7205814	17.81613793	0.0	44.41563636	41.88057692	34.19546552	8.606538934	35.49806061	15.67297615	0.0	64.63120611	32.58705473	Pyrogenes
425_izsler	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
028k	100.0	100.0	100.0	99.677	25.00018651	39.17235766	42.78489262	0.0	100.0	100.0	99.709	98.701	55.51603559	99.194	100.0	100.0	98.30463051	98.582	0.0	68.2694375	36.62005634	33.65044762	0.0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0.0	81.05551559	100.0	25.24529412	45.36456954	40.29884909	56.03878261	76.83642938	0.0	41.97311037	90.24362927	79.104	77.419	84.74299337	79.835	64.85570119	71.42891694	82.10752941	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98088462	33.65640678	0.0	31.81775758	13.56608721	20.77037186	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	25.51067857	53.448	65.92601481	84.53084254	28.81341404	27.38582988	24.93909927	14.25598742	40.4434349	26.45782063	27.7774359	25.83941085	42.19508062	0.0	27.33835731	26.92345055	0.0	0.0	28.92609917	0.0	36.52488298	31.39883447	26.91	38.2354902	32.83088554	30.80179747	42.22579051	0.0	54.6470855	0.0	22.11075377	30.8568	33.19806073	20.43341176	0.0	28.91539157	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.58207214	Javanica
sri_lanka_30	72.64116981	95.628	95.368	93.548	94.444	37.71328467	41.77872483	0.0	90.096	88.06	80.233	86.49372987	55.872	0.0	87.93736965	82.215	72.88122034	84.397	0.0	53.36561538	35.91537324	32.38087619	0.0	98.606223	98.868	0.0	97.647	54.78018605	54.57237758	12.47873356	70.89221127	58.27316547	26.55362712	20.83354657	42.38445695	40.13265672	100.0	22.59885876	0.0	41.97311037	89.75596341	80.597	76.344	0.0	24.27967078	11.5451511	68.77067774	30.3924902	32.59679558	51.05374707	79.29180926	37.55265823	0.0	0.0	28.36538462	32.9299322	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.39988	25.79201357	34.86576628	17.41756757	24.74507653	23.56287931	29.87698519	29.55754144	27.36060533	28.21563485	24.69765617	11.11124528	41.55132687	31.83881166	30.76888034	30.74911628	0.0	15.55964161	27.81766187	0.0	21.29652778	0.0	31.81780165	30.57334395	36.17068085	23.03799147	30.89704319	38.23522059	73.795	29.1138481	0.0	57.46007143	22.30469888	0.0	22.44572864	30.57094286	36.84246559	21.672	13.95755501	83.434	65.56929341	61.65832383	44.14109375	33.48851163	40.374	0.0	85.71428571	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.37618321	32.33787065	Pyrogenes
a3_mm_mm268	100.0	100.0	100.0	100.0	100.0	99.757	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.597	100.0	100.0	100.0	99.645	76.882	38.46184615	36.62005634	33.65044762	0.0	54.00682927	33.20712453	0.0	74.45355294	54.78008269	55.75249558	21.75426307	0.0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	27.98392593	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0.0	31.81775758	12.79068605	20.77037186	33.9290051	29.90898489	27.60028	17.87315385	37.16505747	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	27.38582988	22.76047458	14.04592034	0.0	26.45717489	27.7774359	29.71578295	42.02452487	0.0	25.89939568	0.0	0.0	0.0	28.92609917	0.0	36.52488298	21.84340444	26.91	38.2354902	32.83088554	31.22331646	31.09679214	0.0	40.52042379	0.0	22.11075377	30.57094286	35.22280567	20.43341176	0.0	28.91539157	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.94224713	0.0	37.66192208	15.33202726	0.0	35.62305344	33.33355224	Ballum
verdun_lp	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.795	29.1138481	41.89813748	57.46007143	47.58384387	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
cuba_09	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0.0	29.39311821	38.80632836	80.814	85.45488831	55.16	0.0	87.93736965	81.544	72.88122034	84.043	100.0	100.0	100.0	96.50793651	100.0	100.0	100.0	0.0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0.0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0.0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0.0	32.87264917	62.99780796	39.23679564	37.1306962	0.0	0.0	0.0	35.10938015	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	29.30557704	26.39988	19.23108597	34.48272414	17.41756757	0.0	23.56287931	0.0	29.55754144	27.60319855	28.21563485	0.0	13.62700839	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0.0	26.37851799	0.0	21.29652778	0.0	29.7517686	30.89178344	36.17068085	10.75085324	27.57447508	38.72529412	73.494	29.1138481	42.22579051	57.30185397	38.28984387	0.0	22.44572864	30.8568	36.03230769	21.672	13.79320525	83.434	66.16785629	61.65832383	44.14109375	33.48851163	17.81613793	0.0	85.71428571	41.45291453	37.93089943	7.786772541	35.49806061	15.67297615	0.0	64.63149364	32.83557463	Canicola
201100516	72.64116981	95.628	95.368	92.258	0.0	39.41629197	63.92611074	0.0	29.71286901	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.20318644	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	99.245	89.286	43.86578824	53.48885788	54.27759292	13.32226644	99.531	99.76	80.79105085	22.54908333	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	84.90895522	0.0	11.71483871	68.77067774	82.10794118	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10531658	32.39785714	29.30557704	26.39988	19.00486425	34.86576628	17.41756757	25.5104949	54.598	64.93838519	80.11001105	27.84496368	29.04587552	25.42365617	12.78839413	41.55132687	32.28668161	25.21333333	27.13203101	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	36.17068085	11.60394198	30.89704319	38.23522059	73.494	29.1138481	41.89813748	57.46007143	23.04856506	0.0	22.2779397	30.57094286	36.43755061	21.672	13.9575665	83.434	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	7.786772541	35.49806061	15.67297615	0.0	64.88525191	32.58705473	Icterohaemorrhagiae
fmas_pd2	75.47171698	33.60677049	39.23663215	88.065	24.20651587	39.41566423	42.78489262	0.0	90.096	88.06	54.94213953	83.89612987	56.228	75.806	96.109	92.617	87.797	75.887	0.0	72.59567067	35.91537324	33.65044762	0.0	89.54689895	78.113	100.0	100.0	99.742	100.0	100.0	0.0	91.36667866	80.22579661	81.863	46.35794702	39.80120564	59.90299517	79.09627119	0.0	41.47159866	91.95125854	80.597	76.703	86.23575124	79.01234568	65.36483531	69.1033289	82.84352941	82.04423204	68.38377518	79.83628883	38.81867089	0.0	39.65552874	37.74085337	37.04600484	0.0	31.81775758	0.0	20.77037186	33.67331633	27.795	27.60028	17.64684163	35.63195402	16.81689189	55.86714796	55.172	64.93826173	76.7954337	27.84496368	28.63041909	27.36122034	12.36880713	41.55132687	28.69933632	26.92265385	29.71578295	42.538247	9.440515734	27.57800959	26.37389011	23.61111111	78.19935545	29.75243802	22.61108917	37.94305674	32.25296928	28.23960465	37.74514706	31.92722892	31.22331646	41.73465466	0.0	61.33806691	0.0	23.28280737	29.71435714	36.03263563	22.91031579	0.0	29.21692771	58.98187725	54.14536269	44.5315	34.8839907	17.24156322	0.0	87.79188312	41.45308974	38.21851149	0.0	38.09545455	16.01377002	12.52081054	35.11415267	32.58666667	Celledoni
langkawi	72.64116981	33.60671585	36.51189646	87.419	0.0	39.41629197	63.92611074	0.0	29.39311821	38.80632836	81.105	87.01265455	55.872	0.0	87.93736965	82.215	72.54269831	84.043	0.0	72.83649038	99.296	96.50793651	99.82	98.606223	98.868	89.286	43.86578824	53.48885788	54.27759292	12.47873356	99.531	99.76	80.79105085	82.843	46.35798675	45.77146269	58.45365459	80.79105085	0.0	63.54547157	32.68283171	37.31320896	76.344	85.07467993	0.0	11.5451511	68.77067774	81.86247794	81.49154696	69.08620141	38.96453951	37.55265823	0.0	44.82763218	37.01963942	35.10915254	31.03445211	29.16657955	0.0	21.10528476	32.39785714	29.30557704	26.39988	18.77864253	34.86576628	17.41756757	56.37781122	54.598	64.93838519	80.38712983	27.84496368	29.04587552	25.90808717	12.78839413	41.55132687	32.28668161	25.21333333	30.74911628	29.67433276	0.0	27.81766187	0.0	21.29652778	0.0	29.7517686	30.57334395	39.71591489	23.03799147	30.89704319	38.23522059	73.795	29.1138481	42.06196399	57.46007143	30.4832119	0.0	22.44572864	30.8568	36.43755061	22.60064396	13.95755501	83.735	66.16785629	60.36297668	44.14109375	33.48851163	17.67260345	0.0	47.27286234	41.88057692	38.21851149	11.27036885	35.49806061	15.67297615	0.0	64.63120611	32.58705473	Icterohaemorrhagiae
piyasena	100.0	33.06047541	40.05409537	94.839	22.2222381	39.17235766	42.78489262	0.0	100.0	100.0	99.709	98.442	55.51603559	99.194	100.0	100.0	99.661	98.936	0.0	68.2694375	36.62005634	33.65044762	0.0	89.54689895	33.20712453	87.338	94.958	54.78008269	55.75249558	88.364	0.0	81.05551559	100.0	25.49066176	45.36456954	40.29884909	56.03878261	76.83642938	0.0	41.97311037	90.24362927	79.104	77.419	84.74299337	66.25555556	64.85570119	71.42891694	81.373	81.76767956	66.27596721	80.65424796	36.70917722	20.748	40.80491379	37.98057692	33.65640678	0.0	31.81775758	13.56608721	20.60321608	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	26.02040816	53.448	65.92581728	84.53084254	28.81341404	28.21563485	24.21289104	14.25598742	40.4434349	26.00884305	27.7774359	29.71578295	42.36666381	0.0	27.33835731	26.92345055	0.0	0.0	28.92609917	0.0	38.65230496	31.39883447	26.91	38.2354902	32.83088554	30.80179747	42.22579051	0.0	45.3532342	0.0	22.94837856	30.57094286	33.19806073	23.21958204	0.0	28.91539157	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.58207214	Javanica
406_izsler	100.0	100.0	100.0	100.0	100.0	99.757	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.597	100.0	100.0	100.0	99.645	76.882	38.46184615	36.62005634	33.65044762	0.0	54.00682927	33.20712453	0.0	74.45355294	54.78008269	55.75249558	21.75426307	0.0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	27.98392593	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0.0	31.81775758	12.79068605	20.77037186	33.9290051	29.90898489	27.60028	17.87315385	37.16505747	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	27.38582988	22.76047458	14.04592034	0.0	26.00884305	27.7774359	29.71578295	42.02452487	0.0	25.89939568	0.0	0.0	0.0	28.92609917	0.0	36.52488298	21.84340444	26.91	38.2354902	29.51846386	31.22331646	31.09679214	0.0	44.98163569	0.0	22.11075377	30.57094286	35.22280567	20.43341176	0.0	28.6145	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.94224713	0.0	37.66192208	15.33202726	0.0	35.62305344	33.33355224	Ballum
cr2821	75.47171698	92.077	88.556	90.645	94.048	36.98306326	42.11402013	0.0	81.789	88.80628358	53.77940407	75.06464156	53.025	0.0	95.331	86.577	77.2884339	79.078	0.0	50.96201202	37.32422535	33.01572698	0.0	85.71429965	33.20712453	0.0	92.269	83.979	53.68691445	25.80072513	0.0	51.3189976	25.98856497	20.3435	41.72230132	39.80120564	71.73925121	22.59861017	0.0	42.14028094	89.26873902	81.34339552	74.91	84.57754395	25.5144856	24.61759253	70.76460465	30.14682353	30.93919337	46.36972365	82.834	97.89	0.0	0.0	28.12525962	34.38302906	30.65106513	29.16657955	0.0	20.93832161	33.41828571	30.21196677	25.600176	19.68307692	36.01547893	17.41774174	25.25504082	21.83875287	30.36993333	31.76775414	28.32887167	26.55580083	24.21265133	12.15916981	41.8280554	27.80260987	27.35025641	25.06487339	43.05299657	10.31454545	28.29696643	0.0	0.0	73.93407583	28.92609917	0.0	37.58815957	11.94521331	28.57132226	36.27455882	29.81915964	30.38001266	42.22571849	58.41251429	39.77685874	0.0	22.11071524	31.14265714	34.00768421	20.43341176	15.27066667	27.71063554	58.0839521	54.40369171	44.92190625	34.8839907	16.37936782	0.0	49.09095065	32.9061453	37.64328736	0.0	39.39428571	13.62842589	0.0	34.85970229	32.58687313	Pyrogenes
cr2021	100.0	100.0	100.0	100.0	100.0	99.757	100.0	100.0	100.0	100.0	100.0	100.0	100.0	99.597	100.0	100.0	69.49152542	99.645	76.882	38.46184615	36.62005634	33.65044762	0.0	54.00682927	33.20712453	0.0	74.45355294	54.78008269	55.75249558	21.75426307	0.0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	73.04552022	75.7526689	89.02460488	79.104	53.76329749	29.35272968	25.10279835	24.10873854	71.42891694	29.65727451	33.42498619	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0.0	31.81775758	12.79068605	20.77037186	33.9290051	29.90898489	27.60028	17.87315385	37.16505747	17.11725526	24.23479592	22.98850575	29.87614815	31.7678453	26.15011622	27.38582988	22.76047458	14.04592034	0.0	26.00884305	27.7774359	29.71578295	42.02452487	0.0	25.89939568	0.0	0.0	0.0	28.92609917	0.0	36.52488298	21.84340444	26.91	38.2354902	29.51846386	31.22331646	31.09679214	0.0	40.52042379	0.0	22.11075377	30.57094286	35.22280567	20.43341176	0.0	28.6145	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	85.71396623	42.73459829	39.94224713	0.0	37.66192208	15.33202726	0.0	35.62305344	33.33355224	Ballum
rm1	70.75439623	33.05964481	35.15029973	94.516	0.0	38.68574453	64.09424161	0.0	28.43484984	38.80632836	79.65088953	84.15608831	55.5155516	0.0	87.15997665	80.53683221	70.16947119	87.234	0.0	89.42307692	97.887	94.92038095	98.743	90.94102439	90.189	87.013	44.36957983	53.488	54.27759292	12.64777234	70.89221127	69.54436451	92.09	87.5	46.35803311	45.77146269	53.86502415	78.53080226	0.0	63.54497659	30.24421463	37.31320896	75.627	84.74299337	0.0	11.88434295	67.44169435	82.84290686	81.76767956	62.76337237	38.96453951	37.1306962	0.0	44.82798276	37.98088462	34.86644068	31.03445211	29.54526515	14.34090116	20.93798325	32.14279337	29.30557704	27.99978	19.68352941	36.3989272	17.71756757	57.65337245	52.874	65.92601481	84.53084254	28.32920097	29.04553942	25.18148184	14.0458847	40.72016343	30.94198206	25.64088889	31.0073385	31.04671698	9.265641608	22.30242686	0.0	21.75935185	0.0	30.1653719	30.25490446	35.8152766	12.1162116	28.23957807	38.23522059	73.795	32.06777637	42.5528036	57.46049524	40.52085502	0.0	22.2779397	30.57140286	36.43755061	21.98164706	14.77860427	82.83169578	66.16785629	60.36297668	44.14109375	33.95333953	18.3905819	0.0	47.01336883	40.59801709	39.36799138	7.786772541	35.49806061	16.01377002	0.0	64.63149364	33.58185075	Icterohaemorrhagiae
u160	75.47171698	31.69401093	34.33242507	90.323	0.0	36.49646715	42.11402013	0.0	81.789	88.80628358	82.558	72.20786753	53.025	0.0	94.942	86.913	76.94875254	78.723	0.0	64.66361538	36.62005634	33.3336	0.0	86.06308014	32.83027925	63.3112013	92.269	54.52175194	53.39225959	13.15325464	0.0	70.98336691	76.27163842	85.049	43.04674503	39.80120564	52.65688406	85.876	0.0	41.97311037	89.51221463	79.10423134	74.552	84.57754395	0.0	24.61759253	71.42891694	96.324	95.58009945	99.297	91.281	99.156	0.0	44.25308046	35.81759375	33.65579903	30.65106513	29.16657955	13.75962597	20.9381608	33.67376786	28.70066163	26.39988	19.45692308	36.01547893	17.11725526	56.63216071	52.874	64.69095309	74.86151934	26.87657143	26.55580083	27.84486683	13.62708595	42.10478393	17.04064574	27.77738462	23.77261757	42.88141338	9.79008042	23.74081295	0.0	23.611	27.96222749	28.92609917	0.0	36.17068085	11.60428669	27.2425814	36.27455882	71.38507229	30.80137975	42.38927332	58.57175238	69.88828996	0.0	22.27815913	30.57094286	33.60366397	20.12376471	15.27066667	73.49384337	65.26950898	60.88131606	44.5315	34.8839907	16.23552299	0.0	96.10342857	32.9061453	37.93149425	11.27036885	38.96064935	14.48023339	0.0	63.8680916	32.83627612	Sarmin
te_0159	100.0	32.78715847	40.05409537	94.839	100.0	99.757	100.0	99.733	100.0	100.0	99.709	98.701	55.51603559	99.597	100.0	100.0	99.661	98.936	76.613	38.46184615	36.62005634	33.65044762	0.0	89.54689895	33.20712453	0.0	74.45352941	54.78008269	55.75249558	88.364	0.0	40.04783933	26.55362712	23.28400735	75.828	45.7715058	38.16426087	23.72908475	72.77671159	75.7526689	89.02460488	79.104	77.419	84.74299337	79.424	64.85570119	71.42891694	29.65727451	33.7011547	35.59689696	80.65424796	36.70917722	20.748	20.11459195	28.36564904	39.22557869	0.0	31.81775758	12.79068605	20.60321608	33.9290051	30.21172205	27.60028	17.87315385	37.16505747	17.41774174	24.23479592	22.98850575	29.87614815	30.11060773	26.15011622	27.38582988	22.76047458	14.04592034	40.4434349	26.45782063	27.7774359	29.71578295	42.36666381	0.0	23.26164508	26.92345055	0.0	0.0	28.92609917	0.0	36.52488298	31.39883447	26.91	38.2354902	29.51846386	30.80179747	42.22579051	0.0	40.14859851	0.0	22.27809045	30.57094286	33.19806073	20.43341176	0.0	28.6145	66.16785629	62.69415803	43.74971875	34.41816744	16.95378879	12.53727761	84.93494026	42.73459829	39.65560345	0.0	37.66192208	15.33202726	12.52080231	35.62305344	33.33355224	Ballum
fiocruz_lv133	72.64116981	95.628	95.368	93.871	94.444	37.95582482	64.26138926	0.0	29.39311821	38.80632836	80.814	85.45488831	55.16	0.0	87.93736965	81.544	72.88122034	84.043	100.0	100.0	100.0	96.50793651	100.0	100.0	100.0	0.0	44.03341176	55.55518346	53.98182891	12.47873356	70.42220657	72.66182254	26.55362712	0.0	45.03274172	45.77146269	53.62342029	22.59885876	76.81963342	63.88004013	0.0	37.31320896	75.26924731	85.24040464	24.27967078	11.5451511	68.43901661	0.0	32.87264917	62.99780796	39.23679564	37.1306962	0.0	0.0	0.0	35.10938015	31.03445211	29.16657955	12.98432558	21.10528476	32.39785714	29.30557704	26.39988	19.23108597	34.48272414	17.41756757	0.0	23.56287931	0.0	29.55754144	27.60319855	28.21563485	0.0	13.62700839	41.55132687	31.83881166	25.21333333	30.74911628	29.67433276	0.0	26.37851799	0.0	21.29652778	0.0	29.7517686	30.89178344	36.17068085	10.75085324	27.57447508	38.72529412	73.494	29.1138481	42.22579051	57.30185397	81.041	0.0	22.44572864	30.8568	36.03230769	21.672	13.79320525	83.434	66.16785629	61.65832383	44.14109375	33.48851163	17.81613793	0.0	85.71428571	41.45291453	37.93089943	7.786772541	35.49806061	15.67297615	0.0	64.63149364	32.83557463	Canicola
